3/21/2019,11:36:59,0,Default Site,0.37,1.49,7.1,-1.065,7.2,97.8,97.8,8.19,-22.1,-1.51,0,7.2,0.31,0.88,5,29.76,559,NaN,-606.6,24.336,-1.065,4.92,0
3/21/2019,11:37:01,0,Default Site,0.4,1.59,7,-1.066,7.1,97.8,97.8,8.18,-22.3,-1.511,0,7.1,0.26,0.72,5,30.09,571,NaN,-606.6,24.386,-1.066,4.94,0
3/21/2019,11:37:03,0,Default Site,0.39,1.58,7,-1.065,7.1,97.9,97.9,8.18,-22.5,-1.511,0,7,0.19,0.52,5,30.41,584,NaN,-606.6,24.412,-1.066,4.94,0
3/21/2019,11:37:05,0,Default Site,0.38,1.51,6.9,-1.065,7,97.8,97.8,8.17,-22.8,-1.511,0,7,0.17,0.46,5,30.75,596,NaN,-606.6,24.425,-1.066,4.94,0
3/21/2019,11:37:07,0,Default Site,0.4,1.59,6.8,-1.066,6.9,97.8,97.8,8.17,-23.1,-1.512,0,6.9,0.25,0.69,4,29.58,552,NaN,-606.6,24.449,-1.065,4.94,0
3/21/2019,11:37:09,0,Default Site,0.36,1.44,6.8,-1.065,6.8,97.9,97.9,8.18,-23.1,-1.511,0,6.8,0.3,0.83,4,29.97,567,NaN,-606.6,24.467,-1.065,4.94,0
3/21/2019,11:37:11,0,Default Site,0.39,1.55,6.7,-1.065,6.8,97.9,97.9,8.17,-23.5,-1.511,0,6.8,0.23,0.64,4,29.44,547,NaN,-606.6,24.492,-1.066,4.96,0
3/21/2019,11:37:13,0,Default Site,0.34,1.36,6.7,-1.065,6.8,97.9,97.9,8.17,-23.8,-1.511,0,6.8,0.31,0.88,4,29.25,540,NaN,-606.6,24.515,-1.065,4.96,0
3/21/2019,11:37:15,0,Default Site,0.37,1.47,6.7,-1.066,6.7,97.9,97.9,8.16,-23.9,-1.512,0,6.7,0.29,0.83,4,28.23,504,NaN,-606.6,24.535,-1.065,4.96,0
3/21/2019,11:37:17,0,Default Site,0.3,1.21,6.7,-1.065,6.7,97.9,97.9,8.16,-24,-1.511,0,6.7,0.47,1.32,4,29.05,533,NaN,-606.6,24.538,-1.064,4.96,0
3/21/2019,11:37:19,0,Default Site,0.43,1.73,6.6,-1.065,6.7,98.1,98.1,8.18,-24.2,-1.511,0,6.7,0.37,1.03,4,29.32,543,NaN,-606.6,24.576,-1.065,4.96,0
3/21/2019,11:37:21,0,Default Site,0.42,1.7,6.6,-1.065,6.7,98,98,8.16,-24.2,-1.511,0,6.7,0.33,0.92,4,28.08,498,NaN,-606.6,24.596,-1.064,4.94,0
3/21/2019,11:37:23,0,Default Site,2.83,11.32,6.5,-1.064,6.5,98,98,8.17,-24.1,-1.509,0,6.5,1.82,5.11,4,27.43,476,NaN,-606.6,24.499,-1.064,4.94,0
3/21/2019,11:37:25,0,Default Site,3.68,14.72,659.3,-1.037,615.2,106.5,106.5,8.89,-69,-1.471,0.3,619.5,-0.28,-0.78,403,-0.61,0,NaN,-606.6,28.362,-0.964,4.94,0
3/21/2019,11:37:27,0,Default Site,-0.33,-1.32,713.6,-0.848,664,102.1,102.1,7.92,-76.8,-1.201,0.32,668.9,-2.12,-5.94,435,-0.37,0,NaN,-606.6,28.501,-0.832,4.94,0
3/21/2019,11:37:29,0,Default Site,-0.31,-1.25,713.8,-0.678,663.9,102.4,102.4,7.93,-80.4,-0.961,0.32,668.8,-2.07,-5.8,435,-0.75,0,NaN,-606.6,28.521,-0.689,4.94,0
3/21/2019,11:37:31,0,Default Site,-0.34,-1.35,713.2,-0.643,663.3,102.7,102.7,7.95,-84,-0.911,0.32,668.2,-2.12,-5.92,434,-0.6,0,NaN,-606.6,28.524,-0.593,4.96,0
3/21/2019,11:37:33,0,Default Site,-0.35,-1.42,713.7,-0.535,663.6,102.8,102.8,7.95,-84.7,-0.758,0.32,668.5,-2.11,-5.92,435,-0.75,0,NaN,-606.6,28.539,-0.543,4.96,0
3/21/2019,11:37:35,0,Default Site,-0.34,-1.38,713.4,-0.396,663.3,102.6,102.6,7.94,-84.7,-0.561,0.32,668.2,-2.16,-6.04,434,-0.68,0,NaN,-606.6,28.54,-0.3,4.96,0
3/21/2019,11:37:37,0,Default Site,-0.33,-1.33,712.6,0.053,663.8,102.5,102.5,7.94,-84.4,0.075,0.32,668.6,-2.12,-5.93,435,-0.71,0,NaN,-606.6,28.443,0.122,4.96,0
3/21/2019,11:37:39,0,Default Site,-0.37,-1.48,709.8,0.25,663.6,102.1,102.1,7.93,-84.5,0.354,0.32,668.1,-2.09,-5.85,434,-0.79,0,NaN,-606.6,28.264,0.302,4.96,0
3/21/2019,11:37:41,0,Default Site,-0.38,-1.53,707.6,0.526,663.8,101.8,101.8,7.94,-84.7,0.746,0.32,668,-2.15,-6.03,434,-0.63,0,NaN,-606.6,28.102,0.528,4.97,0
3/21/2019,11:37:43,0,Default Site,-0.35,-1.39,706.6,0.716,663.5,101.8,101.8,7.94,-85,1.014,0.32,667.7,-2.12,-5.93,434,-0.72,0,NaN,-606.6,28.052,0.84,4.97,0
3/21/2019,11:37:45,0,Default Site,-0.35,-1.39,705.8,1.035,663.3,101.5,101.5,7.93,-85.4,1.467,0.32,667.5,-2.15,-6.01,434,-0.75,0,NaN,-606.6,28.003,1.083,4.97,0
3/21/2019,11:37:47,0,Default Site,-0.29,-1.17,705.6,1.265,663.3,101.3,101.3,7.91,-86,1.793,0.32,667.4,-2.1,-5.87,434,-0.74,0,NaN,-606.6,27.995,1.322,4.97,0
3/21/2019,11:37:49,0,Default Site,-0.32,-1.28,705.4,1.447,663.3,101,101,7.9,-86.6,2.05,0.32,667.4,-2.11,-5.91,434,-0.71,0,NaN,-606.6,27.981,1.517,4.97,0
3/21/2019,11:37:51,0,Default Site,-0.33,-1.33,705.3,1.76,663.4,100.8,100.8,7.88,-86.9,2.494,0.32,667.5,-2.16,-6.04,434,-0.66,0,NaN,-606.6,27.965,1.758,4.97,0
3/21/2019,11:37:53,0,Default Site,-0.39,-1.54,705.3,2.085,663.5,100.6,100.6,7.87,-87.3,2.955,0.32,667.6,-2.11,-5.91,434,-0.76,0,NaN,-606.6,27.958,2.199,4.97,0
3/21/2019,11:37:55,0,Default Site,-0.33,-1.34,705.2,2.42,663.5,100.4,100.4,7.85,-87.9,3.43,0.32,667.6,-2.07,-5.79,434,-0.72,0,NaN,-606.6,27.95,2.477,4.97,0
3/21/2019,11:37:57,0,Default Site,-0.32,-1.27,705.1,2.679,663.4,100.2,100.2,7.84,-88.5,3.797,0.32,667.5,-2.15,-6.03,434,-0.69,0,NaN,-606.6,27.947,2.728,4.97,0
3/21/2019,11:37:59,0,Default Site,-0.33,-1.32,705.2,2.939,663.6,100.1,100.1,7.83,-89.1,4.165,0.32,667.7,-2.16,-6.03,434,-0.68,0,NaN,-606.6,27.943,2.966,4.97,0
3/21/2019,11:38:01,0,Default Site,-0.29,-1.18,704.9,3.135,663.4,100,100,7.82,-89.7,4.444,0.32,667.5,-2.11,-5.9,434,-0.74,0,NaN,-606.6,27.938,3.156,4.97,0
3/21/2019,11:38:03,0,Default Site,-0.34,-1.38,704.8,3.261,663.4,99.9,99.9,7.81,-90.3,4.621,0.32,667.4,-2.17,-6.07,434,-0.72,0,NaN,-606.6,27.936,3.236,4.97,0
3/21/2019,11:38:05,0,Default Site,-0.32,-1.28,704.8,3.375,663.4,99.8,99.8,7.81,-90.8,4.784,0.32,667.4,-2.17,-6.06,434,-0.76,0,NaN,-606.6,27.933,3.401,4.97,0
3/21/2019,11:38:07,0,Default Site,-0.33,-1.31,704.8,3.409,663.4,99.7,99.7,7.8,-91.2,4.832,0.32,667.4,-2.16,-6.04,434,-0.64,0,NaN,-606.6,27.932,3.58,4.97,0
3/21/2019,11:38:09,0,Default Site,-0.29,-1.16,705,4.226,663.6,99.6,99.6,7.79,-91.6,5.989,0.32,667.7,-2.14,-6,434,-0.76,0,NaN,-606.6,27.925,4.238,4.97,0
3/21/2019,11:38:11,0,Default Site,-0.35,-1.38,704.7,4.368,663.5,99.6,99.6,7.79,-92,6.19,0.32,667.5,-2.07,-5.79,434,-0.78,0,NaN,-606.6,27.923,4.354,4.96,0
3/21/2019,11:38:13,0,Default Site,-0.33,-1.34,704.8,4.399,663.6,99.5,99.5,7.79,-92.6,6.235,0.32,667.6,-2.12,-5.94,434,-0.77,0,NaN,-606.6,27.921,4.503,4.96,0
3/21/2019,11:38:15,0,Default Site,-0.33,-1.32,704.7,4.771,663.5,99.4,99.4,7.78,-93,6.762,0.32,667.5,-2.15,-6.02,434,-0.69,0,NaN,-606.6,27.917,4.751,4.96,0
3/21/2019,11:38:17,0,Default Site,-0.29,-1.16,704.8,4.959,663.6,99.3,99.3,7.78,-93.4,7.029,0.32,667.6,-2.21,-6.18,434,-0.68,0,NaN,-606.6,27.917,5.035,4.96,0
3/21/2019,11:38:19,0,Default Site,-0.33,-1.33,704.9,5.075,663.7,99.4,99.4,7.78,-94.1,7.194,0.32,667.7,-2.17,-6.06,434,-0.76,0,NaN,-606.6,27.915,5.07,4.96,0
3/21/2019,11:38:21,0,Default Site,-0.25,-1,704.8,5.298,663.6,99.3,99.3,7.77,-94.5,7.509,0.32,667.6,-2.08,-5.82,434,-0.72,0,NaN,-606.6,27.915,5.297,4.92,0
3/21/2019,11:38:23,0,Default Site,-0.34,-1.37,704.7,5.415,663.5,99.3,99.3,7.77,-94.9,7.675,0.32,667.5,-2.14,-6,434,-0.71,0,NaN,-606.6,27.915,5.456,4.92,0
3/21/2019,11:38:25,0,Default Site,-0.3,-1.18,704.9,5.62,663.7,99.2,99.2,7.77,-95.4,7.966,0.32,667.7,-2.11,-5.92,434,-0.83,0,NaN,-606.6,27.913,5.684,4.92,0
3/21/2019,11:38:27,0,Default Site,-0.3,-1.18,704.6,5.773,663.5,99.2,99.2,7.76,-95.7,8.183,0.32,667.5,-2.15,-6.03,434,-0.67,0,NaN,-606.6,27.911,5.793,4.92,0
3/21/2019,11:38:29,0,Default Site,-0.33,-1.33,704.6,6.127,663.5,99.2,99.2,7.76,-96,8.684,0.32,667.5,-2.18,-6.1,434,-0.7,0,NaN,-606.6,27.909,6.175,4.92,0
3/21/2019,11:38:31,0,Default Site,-0.27,-1.06,704.6,6.487,663.6,99.2,99.2,7.76,-96.4,9.194,0.32,667.6,-2.19,-6.13,434,-0.67,0,NaN,-606.6,27.908,6.635,4.97,0
3/21/2019,11:38:33,0,Default Site,-0.36,-1.43,704.4,7.153,663.4,99,99,7.75,-96.4,10.139,0.32,667.4,-2.15,-6.03,434,-0.79,0,NaN,-606.6,27.905,7.167,4.97,0
3/21/2019,11:38:35,0,Default Site,-0.35,-1.41,704.4,7.313,663.4,99,99,7.75,-96.8,10.365,0.32,667.4,-2.1,-5.87,434,-0.81,0,NaN,-606.6,27.903,7.443,4.97,0
3/21/2019,11:38:37,0,Default Site,-0.3,-1.2,704.4,8.045,663.5,99,99,7.75,-96.9,11.403,0.32,667.5,-2.18,-6.1,434,-0.71,0,NaN,-606.6,27.898,8.057,4.97,0
3/21/2019,11:38:39,0,Default Site,-0.33,-1.34,704.4,8.395,663.5,98.9,98.9,7.74,-96.9,11.898,0.32,667.4,-2.16,-6.06,434,-0.67,0,NaN,-606.6,27.898,8.601,4.97,0
3/21/2019,11:38:41,0,Default Site,-0.31,-1.22,704.6,9.256,663.6,98.9,98.9,7.74,-97,13.119,0.32,667.6,-2.2,-6.17,434,-0.67,0,NaN,-606.6,27.896,9.316,4.98,0
3/21/2019,11:38:43,0,Default Site,-0.31,-1.22,704.5,9.642,663.6,98.8,98.8,7.73,-97.5,13.666,0.32,667.6,-2.14,-6,434,-0.77,0,NaN,-606.6,27.895,9.702,4.98,0
3/21/2019,11:38:45,0,Default Site,-0.3,-1.18,704.3,10.142,663.5,98.7,98.7,7.73,-97.8,14.375,0.32,667.4,-2.26,-6.32,434,-0.7,0,NaN,-606.6,27.893,10.278,4.98,0
3/21/2019,11:38:47,0,Default Site,-0.3,-1.19,704.6,10.775,663.7,98.7,98.7,7.73,-98.1,15.271,0.32,667.7,-2.13,-5.96,434,-0.75,0,NaN,-606.6,27.891,10.877,4.98,0
3/21/2019,11:38:49,0,Default Site,-0.35,-1.39,704.3,11.362,663.5,98.6,98.6,7.72,-98.5,16.104,0.32,667.5,-2.16,-6.05,434,-0.73,0,NaN,-606.6,27.887,11.502,4.98,0
3/21/2019,11:38:51,0,Default Site,-0.31,-1.22,704.4,11.999,663.6,98.6,98.6,7.72,-98.9,17.006,0.32,667.6,-2.08,-5.82,434,-0.78,0,NaN,-606.6,27.886,12.085,4.99,0
3/21/2019,11:38:53,0,Default Site,-0.29,-1.17,704.4,12.563,663.7,98.5,98.5,7.72,-99.3,17.806,0.32,667.7,-2.13,-5.96,434,-0.79,0,NaN,-606.6,27.883,12.652,4.99,0
3/21/2019,11:38:55,0,Default Site,-0.28,-1.1,704.4,12.703,663.7,98.6,98.6,7.72,-99.7,18.005,0.32,667.7,-2.15,-6.01,434,-0.7,0,NaN,-606.6,27.88,12.785,4.99,0
3/21/2019,11:38:57,0,Default Site,-0.32,-1.27,704.3,13.252,663.7,98.4,98.4,7.71,-99.7,18.783,0.32,667.6,-2.24,-6.27,434,-0.75,0,NaN,-606.6,27.876,13.248,4.99,0
3/21/2019,11:38:59,0,Default Site,-0.31,-1.24,704.2,13.549,663.6,98.4,98.4,7.7,-99.9,19.203,0.32,667.5,-2.08,-5.82,434,-0.74,0,NaN,-606.6,27.875,13.67,4.99,0
3/21/2019,11:39:01,0,Default Site,-0.29,-1.16,704.2,13.854,663.6,98.4,98.4,7.7,-100.3,19.636,0.32,667.6,-2.18,-6.1,434,-0.77,0,NaN,-606.6,27.874,13.849,4.99,0
3/21/2019,11:39:03,0,Default Site,-0.29,-1.17,704.4,14.081,663.8,98.4,98.4,7.7,-100.7,19.958,0.32,667.8,-2.15,-6.02,434,-0.73,0,NaN,-606.6,27.875,14.086,4.99,0
3/21/2019,11:39:05,0,Default Site,-0.32,-1.27,704.1,14.231,663.5,98.4,98.4,7.7,-101,20.17,0.32,667.5,-2.27,-6.36,434,-0.75,0,NaN,-606.6,27.873,14.328,4.99,0
3/21/2019,11:39:07,0,Default Site,-0.28,-1.13,704.2,14.608,663.6,98.3,98.3,7.7,-101.3,20.705,0.32,667.5,-2.15,-6.01,434,-0.77,0,NaN,-606.6,27.872,14.655,4.99,0
3/21/2019,11:39:09,0,Default Site,-0.31,-1.26,704,15.018,663.5,98.3,98.3,7.7,-101.7,21.286,0.32,667.4,-2.2,-6.15,434,-0.78,0,NaN,-606.6,27.871,15.064,4.99,0
3/21/2019,11:39:11,0,Default Site,-0.36,-1.43,704.2,15.356,663.7,98.2,98.2,7.69,-101.9,21.765,0.32,667.6,-2.1,-5.88,434,-0.78,0,NaN,-606.6,27.868,15.452,4.98,0
3/21/2019,11:39:13,0,Default Site,-0.34,-1.36,704,15.938,663.5,98.2,98.2,7.69,-102.1,22.589,0.32,667.4,-2.18,-6.09,434,-0.71,0,NaN,-606.6,27.868,15.997,4.98,0
3/21/2019,11:39:15,0,Default Site,-0.27,-1.09,704,16.221,663.5,98.2,98.2,7.69,-102.4,22.991,0.32,667.5,-2.15,-6.02,434,-0.77,0,NaN,-606.6,27.866,16.246,4.98,0
3/21/2019,11:39:17,0,Default Site,-0.24,-0.96,703.9,16.352,663.4,98.2,98.2,7.69,-102.5,23.177,0.32,667.4,-2.22,-6.22,434,-0.8,0,NaN,-606.6,27.865,16.386,4.98,0
3/21/2019,11:39:19,0,Default Site,-0.29,-1.17,704,16.446,663.6,98.1,98.1,7.68,-102.7,23.31,0.32,667.5,-2.18,-6.09,434,-0.69,0,NaN,-606.6,27.861,16.532,4.98,0
3/21/2019,11:39:21,0,Default Site,-0.36,-1.44,703.9,16.811,663.5,98.1,98.1,7.69,-102.8,23.828,0.32,667.5,-2.09,-5.85,434,-0.69,0,NaN,-606.6,27.856,16.811,4.99,0
3/21/2019,11:39:23,0,Default Site,-0.25,-0.99,704,16.894,663.6,98.1,98.1,7.68,-102.9,23.946,0.32,667.5,-2.14,-5.98,434,-0.81,0,NaN,-606.6,27.856,16.897,4.99,0
3/21/2019,11:39:25,0,Default Site,-0.32,-1.27,704,17.003,663.7,98.1,98.1,7.69,-103.2,24.099,0.32,667.6,-2.18,-6.09,434,-0.76,0,NaN,-606.6,27.856,17.041,4.99,0
3/21/2019,11:39:27,0,Default Site,-0.31,-1.25,704,17.512,663.7,98,98,7.68,-102.6,24.821,0.32,667.7,-2.23,-6.25,434,-0.69,0,NaN,-606.6,27.852,17.611,4.99,0
3/21/2019,11:39:29,0,Default Site,-0.23,-0.91,703.8,18.254,663.6,97.9,97.9,7.67,-102.6,25.873,0.32,667.5,-2.11,-5.92,434,-0.74,0,NaN,-606.6,27.847,18.346,4.99,0
3/21/2019,11:39:31,0,Default Site,-0.33,-1.3,703.7,18.556,663.5,97.9,97.9,7.67,-102.9,26.301,0.32,667.4,-2.2,-6.16,434,-0.74,0,NaN,-606.6,27.845,18.552,4.98,0
3/21/2019,11:39:33,0,Default Site,-0.29,-1.16,703.8,18.981,663.7,97.9,97.9,7.67,-103,26.904,0.32,667.6,-2.14,-5.98,434,-0.77,0,NaN,-606.6,27.841,19.129,4.98,0
3/21/2019,11:39:35,0,Default Site,-0.31,-1.23,703.7,19.56,663.6,97.8,97.8,7.67,-103.3,27.724,0.32,667.5,-2.19,-6.12,434,-0.75,0,NaN,-606.6,27.836,19.599,4.98,0
3/21/2019,11:39:37,0,Default Site,-0.3,-1.2,703.8,19.716,663.8,97.8,97.8,7.67,-103.6,27.945,0.32,667.7,-2.12,-5.93,434,-0.74,0,NaN,-606.6,27.836,19.76,4.98,0
3/21/2019,11:39:39,0,Default Site,-0.29,-1.14,703.3,20.156,663.4,97.8,97.8,7.66,-103.7,28.569,0.32,667.3,-2.16,-6.05,434,-0.82,0,NaN,-606.6,27.83,20.177,4.98,0
3/21/2019,11:39:41,0,Default Site,-0.25,-1.01,703.5,20.377,663.6,97.8,97.8,7.66,-103.9,28.882,0.32,667.4,-2.27,-6.36,434,-0.7,0,NaN,-606.6,27.826,20.399,4.97,0
3/21/2019,11:39:43,0,Default Site,-0.27,-1.07,703.4,20.841,663.5,97.7,97.7,7.66,-104,29.54,0.32,667.4,-2.18,-6.1,434,-0.78,0,NaN,-606.6,27.823,21.066,4.97,0
3/21/2019,11:39:45,0,Default Site,-0.3,-1.2,703.5,21.656,663.7,97.6,97.6,7.65,-104,30.695,0.32,667.6,-2.14,-5.98,434,-0.65,0,NaN,-606.6,27.815,21.734,4.97,0
3/21/2019,11:39:47,0,Default Site,-0.3,-1.19,703.4,22.105,663.7,97.6,97.6,7.65,-104.1,31.331,0.32,667.6,-2.18,-6.09,434,-0.72,0,NaN,-606.6,27.81,22.083,4.97,0
3/21/2019,11:39:49,0,Default Site,-0.29,-1.16,703.3,22.288,663.7,97.6,97.6,7.65,-104.3,31.591,0.32,667.5,-2.18,-6.1,434,-0.72,0,NaN,-606.6,27.807,22.483,4.95,0
3/21/2019,11:39:51,0,Default Site,-0.28,-1.11,703.4,22.921,663.8,97.6,97.6,7.65,-104.4,32.488,0.32,667.7,-2.18,-6.11,434,-0.8,0,NaN,-606.6,27.8,22.994,4.95,0
3/21/2019,11:39:53,0,Default Site,-0.3,-1.21,703.1,23.441,663.7,97.5,97.5,7.64,-104.6,33.226,0.32,667.5,-2.21,-6.18,434,-0.71,0,NaN,-606.6,27.793,23.574,4.95,0
3/21/2019,11:39:55,0,Default Site,-0.23,-0.92,703,23.87,663.6,97.5,97.5,7.64,-104.9,33.833,0.32,667.5,-2.19,-6.12,434,-0.72,0,NaN,-606.6,27.785,23.887,4.95,0
3/21/2019,11:39:57,0,Default Site,-0.2,-0.81,702.9,24.006,663.6,97.4,97.4,7.64,-105.2,34.026,0.32,667.4,-2.2,-6.17,434,-0.63,0,NaN,-606.6,27.782,24.02,4.95,0
3/21/2019,11:39:59,0,Default Site,-0.01,-0.03,702.7,24.399,663.6,97.4,97.4,7.64,-104.8,34.583,0.32,667.4,-2.16,-6.04,434,-0.78,0,NaN,-606.6,27.77,24.633,4.95,0
3/21/2019,11:40:01,0,Default Site,-0.19,-0.75,702.6,25.257,663.7,97.2,97.2,7.63,-104.6,35.8,0.32,667.5,-2.2,-6.15,434,-0.71,0,NaN,-606.6,27.754,25.298,4.94,0
3/21/2019,11:40:03,0,Default Site,-0.28,-1.12,702.2,25.755,663.6,97.2,97.2,7.63,-104.8,36.506,0.32,667.3,-2.22,-6.22,434,-0.7,0,NaN,-606.6,27.738,25.947,4.94,0
3/21/2019,11:40:05,0,Default Site,-0.15,-0.59,701.7,26.651,663.3,97.1,97.1,7.62,-104.9,37.777,0.32,667.1,-2.15,-6.03,434,-0.84,0,NaN,-606.6,27.721,26.745,4.94,0
3/21/2019,11:40:07,0,Default Site,-0.3,-1.21,701.6,27.137,663.4,97,97,7.62,-105.1,38.465,0.32,667.1,-2.12,-5.93,434,-0.65,0,NaN,-606.6,27.711,27.274,4.94,0
3/21/2019,11:40:09,0,Default Site,-0.25,-1.02,701.6,27.744,663.5,96.9,96.9,7.61,-105.2,39.327,0.32,667.2,-2.15,-6.03,434,-0.77,0,NaN,-606.6,27.702,27.811,4.94,0
3/21/2019,11:40:11,0,Default Site,-0.33,-1.31,701.4,28.333,663.3,96.8,96.8,7.6,-105.2,40.161,0.32,667,-2.22,-6.22,434,-0.74,0,NaN,-606.6,27.697,28.528,4.98,0
3/21/2019,11:40:13,0,Default Site,-0.31,-1.22,701.5,29.016,663.4,96.7,96.7,7.6,-105.3,41.129,0.32,667.1,-2.15,-6.01,434,-0.64,0,NaN,-606.6,27.693,29.131,4.98,0
3/21/2019,11:40:15,0,Default Site,-0.24,-0.97,701.3,29.365,663.3,96.6,96.6,7.59,-105.5,41.625,0.32,667,-2.12,-5.95,434,-0.75,0,NaN,-606.6,27.693,29.424,4.98,0
3/21/2019,11:40:17,0,Default Site,-0.24,-0.97,701.8,29.72,663.8,96.6,96.6,7.59,-105.5,42.127,0.32,667.5,-2.19,-6.13,434,-0.69,0,NaN,-606.6,27.692,29.808,4.98,0
3/21/2019,11:40:19,0,Default Site,-0.26,-1.05,701.6,30.402,663.6,96.5,96.5,7.58,-105.4,43.094,0.32,667.3,-2.17,-6.06,434,-0.65,0,NaN,-606.6,27.691,30.584,4.98,0
3/21/2019,11:40:21,0,Default Site,-0.28,-1.12,701.5,31.266,663.5,96.4,96.4,7.58,-105.6,44.32,0.32,667.2,-2.14,-6,434,-0.77,0,NaN,-606.6,27.69,31.399,4.99,0
3/21/2019,11:40:23,0,Default Site,-0.32,-1.28,701.3,31.659,663.3,96.4,96.4,7.57,-105.8,44.876,0.32,667,-2.14,-6,434,-0.7,0,NaN,-606.6,27.691,31.639,4.99,0
3/21/2019,11:40:25,0,Default Site,-0.32,-1.27,701.4,31.819,663.4,96.4,96.4,7.57,-105.8,45.103,0.32,667.1,-2.13,-5.97,434,-0.65,0,NaN,-606.6,27.69,32.017,4.99,0
3/21/2019,11:40:27,0,Default Site,-0.3,-1.21,701.4,32.547,663.4,96.4,96.4,7.57,-106,46.135,0.32,667.1,-2.09,-5.85,434,-0.78,0,NaN,-606.6,27.689,32.668,4.99,0
