12/15/2015,12:12:39,0,site_051915_124203,0,5.5,0,8.97,-113.7,8.6,8.6,0.28,1.12,0.15,0.41,26.718,4.7,4.6,0,4.6,3,89.9,7.2,-1.332,-0.94
12/15/2015,12:12:41,0,site_051915_124203,0,5.5,0,8.97,-113.8,8.5,8.5,0.3,1.18,0.17,0.48,26.724,5.2,5.1,0,5.1,3,89.9,7.2,-1.331,-0.939
12/15/2015,12:12:43,0,site_051915_124203,0,5.5,0,8.97,-113.8,8.5,8.5,0.31,1.24,0.18,0.5,26.729,5.7,5.6,0,5.5,4,89.9,7.2,-1.331,-0.939
12/15/2015,12:12:45,0,site_051915_124203,0,5.5,0,8.97,-113.7,8.6,8.6,0.32,1.26,0.15,0.42,26.734,6.3,6.1,0,6,4,89.9,7.2,-1.331,-0.939
12/15/2015,12:12:47,0,site_051915_124203,0,5.7,0,8.39,-79.6,8.7,8.7,0.31,1.23,0.13,0.37,26.737,6.6,6.4,0,6.4,4,89.9,7.2,-1.331,-0.939
12/15/2015,12:12:49,0,site_051915_124203,0,5.7,0,8.44,-82.7,27.6,27.6,0.11,0.44,-0.25,-0.71,26.705,7.2,6.9,0,6.9,5,89.8,7.19,-1.331,-0.939
12/15/2015,12:12:51,0,site_051915_124203,0,5.7,0,8.22,-70,21.9,21.9,-0.09,-0.36,-0.63,-1.78,26.646,7.2,7,0,7,5,89.6,7.18,-1.331,-0.939
12/15/2015,12:12:53,0,site_051915_124203,0,5.7,0,8.38,-79.5,29.2,29.2,-0.21,-0.84,-0.86,-2.41,26.56,7.1,6.9,0,6.8,4,89.3,7.17,-1.331,-0.939
12/15/2015,12:12:55,0,site_051915_124203,0,5.7,0,8.18,-67.4,15.7,15.7,-0.22,-0.89,-0.88,-2.47,26.458,6.9,6.7,0,6.7,4,88.9,7.15,-1.331,-0.939
12/15/2015,12:12:57,0,site_051915_124203,0,5.7,0,8.6,-91.8,19.1,19.1,-0.25,-0.99,-0.89,-2.5,26.342,6.7,6.5,0,6.5,4,88.6,7.14,-1.33,-0.939
12/15/2015,12:12:59,0,site_051915_124203,0,5.7,0,8.38,-79.1,25.2,25.2,-0.12,-0.48,-0.98,-2.75,26.219,6.5,6.4,0,6.3,4,88.3,7.13,-1.33,-0.938
12/15/2015,12:13:01,0,site_051915_124203,0,5.7,0,8.31,-74.9,19.5,19.5,0.09,0.37,-1.07,-2.99,26.109,6.3,6.2,0,6.2,4,88,7.12,-1.33,-0.938
12/15/2015,12:13:03,0,site_051915_124203,0,5.7,0,8.52,-87.4,29.9,29.9,0.27,1.07,-1.1,-3.07,26.025,6.2,6.1,0,6.1,4,87.9,7.12,-1.33,-0.938
12/15/2015,12:13:05,0,site_051915_124203,0,5.7,0,8.67,-96.1,34.7,34.7,0.31,1.24,-1.09,-3.05,25.961,6.2,6.1,0,6.1,4,87.9,7.13,-1.33,-0.938
12/15/2015,12:13:07,0,site_051915_124203,0,5.7,0,8.5,-86.3,25.9,25.9,0.3,1.19,-0.84,-2.34,25.904,6.2,6.1,0,6.1,4,87.8,7.14,-1.33,-0.938
12/15/2015,12:13:09,0,site_051915_124203,0,5.7,0,8.52,-87.1,34,34,0.3,1.21,-0.47,-1.32,25.858,6.3,6.2,0,6.2,4,87.9,7.15,-1.33,-0.938
12/15/2015,12:13:11,0,site_051915_124203,0,5.7,0,8.32,-75.7,37.4,37.4,0.31,1.25,-0.14,-0.4,25.817,6.5,6.4,0,6.4,4,87.9,7.16,-1.33,-0.938
12/15/2015,12:13:13,0,site_051915_124203,0,5.7,0,8.22,-69.7,32,32,0.32,1.27,-0.11,-0.32,25.768,6.7,6.6,0,6.6,4,87.9,7.16,-1.329,-0.938
12/15/2015,12:13:15,0,site_051915_124203,0,5.7,0,8.25,-71.4,41.5,41.5,0.31,1.24,-0.11,-0.31,25.716,7,6.9,0,6.9,4,87.8,7.16,-1.329,-0.937
12/15/2015,12:13:17,0,site_051915_124203,0,5.7,0,8.23,-70.3,37,37,0.3,1.19,-0.09,-0.26,25.664,7.3,7.2,0,7.2,5,87.7,7.16,-1.329,-0.938
12/15/2015,12:13:19,0,site_051915_124203,0,5.7,0,8.21,-69.1,54.7,54.7,0.29,1.18,-0.02,-0.05,25.601,7.4,7.4,0,7.3,5,87.5,7.15,-1.33,-0.938
12/15/2015,12:13:21,0,site_051915_124203,0,5.7,0,8.31,-74.8,54.8,54.8,0.28,1.13,0,-0.01,25.521,7.6,7.5,0,7.5,5,87.4,7.15,-1.33,-0.938
12/15/2015,12:13:23,0,site_051915_124203,0,5.7,0,8.36,-77.5,65,65,0.27,1.08,0.03,0.08,25.434,7.6,7.5,0,7.5,5,87.2,7.14,-1.33,-0.938
12/15/2015,12:13:25,0,site_051915_124203,0,5.7,0,8.31,-75,62.4,62.4,0.29,1.15,0.04,0.11,25.35,7.5,7.5,0,7.5,5,87.1,7.15,-1.33,-0.938
12/15/2015,12:13:27,0,site_051915_124203,0,5.7,0,8.41,-80.6,63.5,63.5,0.26,1.02,0.05,0.15,25.276,7.5,7.4,0,7.4,5,87.1,7.16,-1.33,-0.938
12/15/2015,12:13:29,0,site_051915_124203,0,5.7,0,8.28,-73.2,68.6,68.6,0.23,0.92,0.08,0.22,25.208,7.4,7.3,0,7.3,5,87.1,7.17,-1.33,-0.938
12/15/2015,12:13:31,0,site_051915_124203,0,5.7,0,8.28,-72.8,71.8,71.8,0.23,0.93,0.09,0.26,25.146,7.3,7.3,0,7.3,5,87.1,7.18,-1.33,-0.938
12/15/2015,12:13:33,0,site_051915_124203,0,5.7,0,8.42,-81.3,67.9,67.9,0.23,0.94,0.07,0.2,25.097,7.3,7.3,0,7.3,5,87.2,7.19,-1.33,-0.938
12/15/2015,12:13:35,0,site_051915_124203,0,5.7,0,8.33,-76,67.4,67.4,0.2,0.82,0.06,0.17,25.06,7.3,7.2,0,7.2,5,87.3,7.2,-1.33,-0.938
12/15/2015,12:13:37,0,site_051915_124203,0,5.7,0,8.27,-72.6,67.3,67.3,0.22,0.88,0.03,0.09,25.028,7.3,7.3,0,7.3,5,87.4,7.21,-1.33,-0.938
12/15/2015,12:13:39,0,site_051915_124203,0,5.7,0,8.2,-68.5,65.4,65.4,0.24,0.95,0,0,24.992,7.3,7.3,0,7.3,5,87.4,7.22,-1.33,-0.938
12/15/2015,12:13:41,0,site_051915_124203,0,5.7,0,8.27,-72.6,65.7,65.7,0.27,1.06,-0.05,-0.13,24.95,7.1,7.1,0,7.1,5,87.4,7.23,-1.33,-0.938
12/15/2015,12:13:43,0,site_051915_124203,0,5.7,0,8.33,-76.2,65.2,65.2,0.27,1.08,-0.07,-0.2,24.905,7,7,0,7,5,87.5,7.24,-1.33,-0.938
12/15/2015,12:13:45,0,site_051915_124203,0,5.7,0,8.23,-70.2,59.4,59.4,0.29,1.14,-0.1,-0.27,24.867,6.8,6.8,0,6.8,4,87.5,7.25,-1.331,-0.938
12/15/2015,12:13:47,0,site_051915_124203,0,5.7,0,8.05,-59.8,63.9,63.9,0.29,1.16,-0.12,-0.33,24.839,6.7,6.8,0,6.8,4,87.6,7.26,-1.331,-0.938
12/15/2015,12:13:49,0,site_051915_124203,0,5.7,0,8.36,-77.8,64,64,0.28,1.13,-0.17,-0.47,24.801,6.6,6.6,0,6.6,4,87.7,7.27,-1.331,-0.938
12/15/2015,12:13:51,0,site_051915_124203,0,5.7,0,8.18,-66.8,64.6,64.6,0.3,1.18,-0.21,-0.58,24.773,6.4,6.4,0,6.4,4,87.8,7.28,-1.331,-0.939
12/15/2015,12:13:53,0,site_051915_124203,0,5.7,0,8.1,-62.4,66.5,66.5,0.26,1.03,-0.23,-0.65,24.747,6.3,6.4,0,6.4,4,87.8,7.29,-1.331,-0.939
12/15/2015,12:13:55,0,site_051915_124203,0,5.7,0,8.15,-65.3,69.9,69.9,0.27,1.07,-0.26,-0.73,24.724,6.3,6.3,0,6.3,4,87.8,7.29,-1.331,-0.939
12/15/2015,12:13:57,0,site_051915_124203,0,5.7,0,8.21,-68.7,69,69,0.25,1.01,-0.3,-0.84,24.707,6.3,6.3,0,6.3,4,87.9,7.3,-1.332,-0.939
12/15/2015,12:13:59,0,site_051915_124203,0,5.7,0,8.16,-65.8,75.9,75.9,0.27,1.08,-0.33,-0.91,24.686,6.3,6.3,0,6.3,4,87.9,7.3,-1.332,-0.939
12/15/2015,12:14:01,0,site_051915_124203,0,5.7,0,8.21,-68.8,74.7,74.7,0.26,1.02,-0.34,-0.96,24.664,6.3,6.3,0,6.3,4,87.9,7.3,-1.332,-0.939
12/15/2015,12:14:03,0,site_051915_124203,0,5.7,0,8.28,-72.8,77.4,77.4,0.26,1.05,-0.37,-1.03,24.642,6.3,6.3,0,6.4,4,87.9,7.31,-1.332,-0.939
12/15/2015,12:14:05,0,site_051915_124203,0,5.7,0,8.25,-70.9,87.5,87.5,0.26,1.06,-0.38,-1.06,24.622,6.3,6.3,0,6.3,4,87.9,7.32,-1.332,-0.939
12/15/2015,12:14:07,0,site_051915_124203,0,5.3,0,8.48,-84.4,76.6,76.6,0.26,1.03,-0.38,-1.06,24.603,6.2,6.2,0,6.2,4,88,7.32,-1.332,-0.939
12/15/2015,12:14:09,0,site_051915_124203,0,5.3,0,8.32,-75.2,86.2,86.2,0.25,0.99,-0.4,-1.11,24.585,6.2,6.3,0,6.3,4,88,7.33,-1.332,-0.939
12/15/2015,12:14:11,0,site_051915_124203,0,5.3,0,8.48,-84.4,86.3,86.3,0.24,0.97,-0.43,-1.21,24.57,6.3,6.4,0,6.4,4,88.1,7.34,-1.332,-0.939
12/15/2015,12:14:13,0,site_051915_124203,0,5.3,0,8.5,-85.6,87.4,87.4,0.26,1.04,-0.46,-1.27,24.561,6.4,6.4,0,6.4,4,88.2,7.35,-1.332,-0.939
12/15/2015,12:14:15,0,site_051915_124203,0,5.3,0,8.37,-78,94.3,94.3,0.25,0.99,-0.47,-1.3,24.555,6.4,6.4,0,6.5,4,88.3,7.36,-1.332,-0.939
12/15/2015,12:14:17,0,site_051915_124203,0,5.7,0,8.5,-85.8,91.8,91.8,0.25,1.01,-0.47,-1.32,24.551,6.4,6.5,0,6.5,4,88.4,7.36,-1.332,-0.939
12/15/2015,12:14:19,0,site_051915_124203,0,5.7,0,8.28,-73.1,93.7,93.7,0.26,1.05,-0.48,-1.35,24.55,6.5,6.6,0,6.6,4,88.4,7.37,-1.332,-0.939
12/15/2015,12:14:21,0,site_051915_124203,0,5.7,0,8.39,-79,94.4,94.4,0.27,1.1,-0.49,-1.38,24.549,6.5,6.5,0,6.5,4,88.5,7.37,-1.332,-0.939
12/15/2015,12:14:23,0,site_051915_124203,0,5.7,0,8.37,-78.1,93.3,93.3,0.27,1.1,-0.48,-1.36,24.548,6.2,6.3,0,6.3,4,88.5,7.38,-1.332,-0.939
12/15/2015,12:14:25,0,site_051915_124203,0,5.7,0,8.43,-81.7,93.1,93.1,0.27,1.09,-0.5,-1.4,24.545,6,6,0,6,4,88.5,7.38,-1.333,-0.94
12/15/2015,12:14:27,0,site_051915_124203,0,5.7,0,8.42,-80.7,93,93,0.27,1.09,-0.5,-1.4,24.541,5.8,5.8,0,5.8,4,88.5,7.38,-1.333,-0.94
12/15/2015,12:14:29,0,site_051915_124203,0,5.7,0,8.47,-83.7,92.7,92.7,0.27,1.1,-0.51,-1.42,24.535,5.5,5.6,0,5.6,4,88.6,7.38,-1.333,-0.94
12/15/2015,12:14:31,0,site_051915_124203,0,5.7,0,8.55,-88.6,92.8,92.8,0.28,1.12,-0.5,-1.4,24.53,5.3,5.4,0,5.4,3,88.6,7.38,-1.333,-0.94
12/15/2015,12:14:33,0,site_051915_124203,0,5.7,0,8.5,-85.6,92.5,92.5,0.28,1.1,-0.52,-1.45,24.526,5.2,5.3,0,5.3,3,88.6,7.39,-1.333,-0.94
12/15/2015,12:14:35,0,site_051915_124203,0,5.7,0,8.47,-83.9,89.7,89.7,0.27,1.09,-0.52,-1.45,24.523,5.2,5.2,0,5.2,3,88.6,7.39,-1.333,-0.94
12/15/2015,12:14:37,0,site_051915_124203,0,5.5,0,8.4,-79.6,87.1,87.1,0.27,1.1,-0.51,-1.42,24.52,5.2,5.2,0,5.2,3,88.6,7.39,-1.333,-0.94
12/15/2015,12:14:39,0,site_051915_124203,0,5.5,0,8.25,-71,89.4,89.4,0.28,1.14,-0.51,-1.42,24.518,5.2,5.2,0,5.2,3,88.6,7.39,-1.334,-0.94
12/15/2015,12:14:41,0,site_051915_124203,0,5.5,0,8.01,-57.3,94.6,94.6,0.27,1.1,-0.53,-1.47,24.512,5.2,5.2,0,5.2,3,88.6,7.39,-1.334,-0.94
12/15/2015,12:14:43,0,site_051915_124203,0,5.5,0,8.12,-63.8,92.2,92.2,0.27,1.06,-0.55,-1.53,24.497,5.2,5.2,0,5.2,3,88.5,7.38,-1.334,-0.94
12/15/2015,12:14:45,0,site_051915_124203,0,5.5,0,9.38,-138.1,29.4,29.4,0.21,0.83,-0.62,-1.74,26.95,669.6,645.5,0.31,643,420,93.6,7.52,0.165,0.117
12/15/2015,12:14:47,0,site_051915_124203,0,5.7,0,9.4,-139.1,28.7,28.7,0.11,0.42,-0.79,-2.2,26.966,700.6,675.2,0.33,672.5,439,92.8,7.38,3.495,2.465
12/15/2015,12:14:49,0,site_051915_124203,0,5.7,0,9.41,-139.8,28,28,0,0.02,-0.95,-2.67,26.924,699.5,674.7,0.33,672,439,92.5,7.37,7.419,5.233
12/15/2015,12:14:51,0,site_051915_124203,0,5.7,0,9.42,-140.3,27.6,27.6,-0.11,-0.45,-1.14,-3.18,26.909,699.1,674.5,0.33,671.9,438,92.4,7.36,10.884,7.677
12/15/2015,12:14:53,0,site_051915_124203,0,5.7,0,9.42,-140.7,27.3,27.3,-0.22,-0.87,-1.31,-3.67,26.901,699,674.5,0.33,671.9,438,92.3,7.36,14.884,10.499
12/15/2015,12:14:55,0,site_051915_124203,0,5.7,0,9.43,-141,27.1,27.1,-0.28,-1.11,-1.5,-4.2,26.896,698.9,674.5,0.33,671.9,438,92.2,7.35,18.469,13.027
12/15/2015,12:14:57,0,site_051915_124203,0,5.7,0,9.43,-141.3,27,27,-0.28,-1.14,-1.68,-4.71,26.893,698.9,674.5,0.33,671.9,438,92.1,7.34,22.495,15.867
12/15/2015,12:14:59,0,site_051915_124203,0,5.7,0,9.44,-141.5,26.8,26.8,-0.28,-1.13,-1.87,-5.23,26.89,698.8,674.5,0.33,671.9,438,91.9,7.33,25.664,18.102
12/15/2015,12:15:01,0,site_051915_124203,0,5.7,0,9.44,-141.7,26.7,26.7,-0.28,-1.13,-2.01,-5.64,26.885,698.8,674.5,0.33,671.9,438,91.7,7.31,29.661,20.921
12/15/2015,12:15:03,0,site_051915_124203,0,5.7,0,9.44,-141.8,26.7,26.7,-0.28,-1.11,-2.11,-5.92,26.88,698.7,674.5,0.33,671.9,438,91.5,7.29,32.191,22.705
12/15/2015,12:15:05,0,site_051915_124203,0,5.7,0,9.44,-142,26.6,26.6,-0.28,-1.13,-2.11,-5.91,26.876,698.7,674.5,0.33,671.9,438,91.2,7.27,36.431,25.696
12/15/2015,12:15:07,0,site_051915_124203,0,5.7,0,9.45,-142.1,26.6,26.6,-0.27,-1.09,-2.12,-5.93,26.873,698.6,674.4,0.33,671.9,438,90.9,7.25,39.294,27.715
12/15/2015,12:15:09,0,site_051915_124203,0,5.7,0,9.45,-142.3,26.5,26.5,-0.27,-1.09,-2.13,-5.95,26.862,698.3,674.3,0.33,671.7,438,90.6,7.22,43.846,30.925
12/15/2015,12:15:11,0,site_051915_124203,0,5.7,0,9.45,-142.5,26.4,26.4,-0.27,-1.08,-2.12,-5.93,26.84,697.9,674.2,0.33,671.6,438,90.2,7.19,47.716,33.654
12/15/2015,12:15:13,0,site_051915_124203,0,5.7,0,9.46,-142.7,26.4,26.4,-0.27,-1.09,-2.11,-5.92,26.801,697.5,674.2,0.33,671.8,438,86.3,6.89,51.205,36.114
12/15/2015,12:15:15,0,site_051915_124203,0,5.7,0,9.46,-142.8,26.4,26.4,-0.28,-1.13,-2.11,-5.92,26.734,696.8,674.4,0.33,672,438,83.9,6.7,54.958,38.761
12/15/2015,12:15:17,0,site_051915_124203,0,5.7,0,9.46,-142.9,26.5,26.5,-0.28,-1.11,-2.11,-5.92,26.647,695.8,674.5,0.33,672.2,438,82,6.56,58.391,41.181
12/15/2015,12:15:19,0,site_051915_124203,0,5.7,0,9.46,-142.9,26.6,26.6,-0.29,-1.16,-2.11,-5.9,26.551,694.7,674.7,0.33,672.6,439,80.8,6.47,62.227,43.885
12/15/2015,12:15:21,0,site_051915_124203,0,5.7,0,9.46,-142.8,26.7,26.7,-0.29,-1.15,-2.11,-5.9,26.447,693.7,675.1,0.33,673.1,439,79.8,6.41,65.697,46.33
12/15/2015,12:15:23,0,site_051915_124203,0,5.7,0,9.46,-142.8,26.9,26.9,-0.29,-1.17,-2.11,-5.91,26.343,692.9,675.6,0.33,673.8,439,76,6.11,69.433,48.963
12/15/2015,12:15:25,0,site_051915_124203,0,5.7,0,9.46,-142.7,27,27,-0.31,-1.23,-2.11,-5.92,26.247,692.1,676,0.33,674.3,439,74.6,6.01,72.775,51.318
12/15/2015,12:15:27,0,site_051915_124203,0,5.7,0,9.46,-142.6,27.2,27.2,-0.31,-1.24,-2.11,-5.92,26.164,691.4,676.4,0.33,674.8,440,73.3,5.92,76.41,53.88
12/15/2015,12:15:29,0,site_051915_124203,0,5.7,0,9.46,-142.4,27.4,27.4,-0.3,-1.18,-2.12,-5.92,26.088,691.1,677,0.33,675.5,440,71.7,5.79,79.619,56.142
12/15/2015,12:15:31,0,site_051915_124203,0,5.7,0,9.46,-142.2,27.6,27.6,-0.3,-1.18,-2.13,-5.96,26.018,690.8,677.6,0.33,676.2,440,66.9,5.41,82.441,58.13
12/15/2015,12:15:33,0,site_051915_124203,0,5.7,0,9.45,-142,27.8,27.8,-0.3,-1.2,-2.14,-5.98,25.958,690.6,678.2,0.33,676.9,441,65.1,5.28,84.73,59.743
12/15/2015,12:15:35,0,site_051915_124203,0,5.7,0,9.45,-141.8,28,28,-0.31,-1.22,-2.15,-6.02,25.902,690.3,678.6,0.33,677.4,441,64.2,5.21,85.433,60.237
12/15/2015,12:15:37,0,site_051915_124203,0,5.7,0,9.45,-141.6,28.2,28.2,-0.31,-1.24,-2.15,-6.01,25.846,690.1,679.1,0.33,678,441,63.4,5.15,89.016,62.762
12/15/2015,12:15:39,0,site_051915_124203,0,5.7,0,9.44,-141.4,28.4,28.4,-0.32,-1.27,-2.15,-6.01,25.79,689.8,679.5,0.33,678.5,442,62.9,5.11,92.162,64.979
