1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Fault Code,Battery V,Cable Pwr V,pH,pH mV,ORP mV,ORP raw mV,Chlorophyll RFU,Chlorophyll µg/L,BGA-PC RFU,BGA-PC µg/L,Temp °C,Cond µS/cm,SpCond µS/cm,Sal psu,nLF Cond µS/cm,TDS mg/L,ODO % sat,ODO mg/L,Press psi a,Depth m
10/6/2015,16:13:48,0,site_051915_124203,0,5.8,0,9.35,-136.6,79.4,79.4,-0.35,-1.39,-2.13,-5.97,26.937,702.5,677.4,0.33,674.8,440,90.6,7.21,4.741,3.344
10/6/2015,16:13:50,0,site_051915_124203,0,5.8,0,9.35,-136.7,79.4,79.4,-0.35,-1.4,-2.13,-5.96,26.944,702.6,677.4,0.33,674.7,440,90.6,7.22,3.849,2.715
10/6/2015,16:13:52,0,site_051915_124203,0,5.8,0,9.36,-136.7,79.4,79.4,-0.35,-1.4,-2.13,-5.96,26.951,702.6,677.4,0.33,674.7,440,90.7,7.22,3.359,2.369
10/6/2015,16:13:54,0,site_051915_124203,0,5.8,0,9.36,-136.8,79.5,79.5,-0.35,-1.38,-2.13,-5.97,26.962,702.8,677.4,0.33,674.7,440,90.8,7.23,2.763,1.949
10/6/2015,16:13:56,0,site_051915_124203,0,5.8,0,9.36,-136.8,79.5,79.5,-0.35,-1.39,-2.13,-5.96,26.976,703,677.4,0.33,674.7,440,90.9,7.23,1.192,0.841
10/6/2015,16:13:58,0,site_051915_124203,0,5.8,0,9.36,-136.9,79.5,79.5,-0.34,-1.35,-2.13,-5.95,26.991,703.2,677.4,0.33,674.7,440,90.9,7.23,0.852,0.601
10/6/2015,16:14:00,0,site_051915_124203,0,5.8,0,9.36,-136.9,79.5,79.5,-0.34,-1.38,-2.12,-5.95,27.007,703.3,677.4,0.33,674.6,440,91,7.24,0.406,0.286
10/6/2015,16:14:02,0,site_051915_124203,0,5.8,0,9.36,-137,79.5,79.5,-0.34,-1.35,-2.12,-5.94,27.02,703.5,677.4,0.33,674.6,440,91,7.24,-0.041,-0.029
10/6/2015,16:14:04,0,site_051915_124203,0,5.8,0,9.36,-137,79.5,79.5,-0.33,-1.33,-2.13,-5.96,27.034,703.7,677.4,0.33,674.6,440,91.1,7.24,-1.371,-0.967
10/6/2015,16:14:06,0,site_051915_124203,0,5.8,0,9.36,-137,79.6,79.6,-0.18,-0.72,-2.02,-5.66,27.008,23.9,23,0.01,22.9,15,91.1,7.25,-1.358,-0.958
10/6/2015,16:14:08,0,site_051915_124203,0,5.8,0,8.9,-109.9,104.5,104.5,0.06,0.25,-1.87,-5.23,26.902,15.6,15,0.01,15,10,90.9,7.24,-1.355,-0.956
10/6/2015,16:14:10,0,site_051915_124203,0,5.8,0,9,-115.5,108.7,108.7,0.18,0.7,-1.62,-4.53,25.52,13.4,13.3,0,13.2,9,90.5,7.39,-1.355,-0.956
10/6/2015,16:14:12,0,site_051915_124203,0,5.8,0,8.9,-109.1,106.7,106.7,0.37,1.48,-1.45,-4.06,25.378,13.5,13.4,0,13.4,9,90,7.38,-1.356,-0.956
10/6/2015,16:14:14,0,site_051915_124203,0,5.8,0,8.88,-108,111.2,111.2,0.61,2.44,-1.03,-2.87,25.466,13.5,13.4,0,13.4,9,89.5,7.34,-1.356,-0.956
10/6/2015,16:14:16,0,site_051915_124203,0,5.8,0,8.81,-104.3,126.4,126.4,0.54,2.18,-0.74,-2.08,25.456,13.9,13.7,0,13.7,9,88.9,7.28,-1.356,-0.956
10/6/2015,16:14:18,0,site_051915_124203,0,5.8,0,8.82,-104.7,140.1,140.1,0.49,1.97,-0.51,-1.44,25.422,14,13.9,0,13.9,9,88.2,7.23,-1.355,-0.956
10/6/2015,16:14:20,0,site_051915_124203,0,5.8,0,8.84,-106.1,130.1,130.1,0.48,1.9,-0.23,-0.64,25.373,13.6,13.5,0,13.5,9,87.6,7.19,-1.355,-0.956
10/6/2015,16:14:22,0,site_051915_124203,0,5.8,0,8.78,-102.6,125.9,125.9,0.47,1.87,0.04,0.11,25.337,13.2,13.1,0,13.1,9,87.2,7.16,-1.355,-0.956
10/6/2015,16:14:24,0,site_051915_124203,0,5.8,0,8.81,-103.9,126,126,0.45,1.8,0.06,0.17,25.311,12.6,12.5,0,12.5,8,86.9,7.14,-1.355,-0.956
10/6/2015,16:14:26,0,site_051915_124203,0,5.8,0,8.75,-100.5,122.3,122.3,0.39,1.56,0.21,0.59,25.273,11.8,11.7,0,11.7,8,86.7,7.13,-1.355,-0.956
10/6/2015,16:14:28,0,site_051915_124203,0,5.8,0,8.76,-101.2,116.5,116.5,0.39,1.55,0.23,0.65,25.211,11,10.9,0,10.9,7,86.5,7.12,-1.355,-0.956
10/6/2015,16:14:30,0,site_051915_124203,0,5.8,0,8.64,-94,121.3,121.3,0.37,1.49,0.29,0.82,25.148,9.8,9.8,0,9.8,6,86.3,7.11,-1.355,-0.956
10/6/2015,16:14:32,0,site_051915_124203,0,5.8,0,8.52,-87.2,126.7,126.7,0.37,1.46,0.24,0.67,25.091,9.1,9.1,0,9,6,86.2,7.11,-1.355,-0.956
10/6/2015,16:14:34,0,site_051915_124203,0,5.8,0,8.39,-79.6,134.1,134.1,0.39,1.56,0.23,0.64,25.024,8.6,8.6,0,8.6,6,86.1,7.1,-1.355,-0.956
10/6/2015,16:14:36,0,site_051915_124203,0,5.8,0,8.59,-91.3,134.5,134.5,0.39,1.54,0.23,0.65,24.921,8.2,8.2,0,8.2,5,85.8,7.1,-1.355,-0.956
10/6/2015,16:14:38,0,site_051915_124203,0,5.8,0,8.7,-97.4,153.3,153.3,0.39,1.56,0.24,0.66,24.858,8.7,8.7,0,8.7,6,85.6,7.09,-1.355,-0.955
10/6/2015,16:14:40,0,site_051915_124203,0,5.8,0,8.67,-95.8,162.3,162.3,0.39,1.57,0.23,0.64,24.773,9.1,9.1,0,9.1,6,85.4,7.08,-1.355,-0.955
10/6/2015,16:14:42,0,site_051915_124203,0,5.8,0,8.39,-79.4,184,184,0.38,1.52,0.22,0.62,24.69,9.3,9.4,0,9.4,6,85.2,7.08,-1.355,-0.955
10/6/2015,16:14:44,0,site_051915_124203,0,5.8,0,8.32,-75,191.2,191.2,0.37,1.49,0.22,0.63,24.62,9.5,9.5,0,9.5,6,85,7.07,-1.355,-0.955
10/6/2015,16:14:46,0,site_051915_124203,0,5.8,0,8.31,-74.5,186.1,186.1,0.38,1.51,0.22,0.6,24.549,9.6,9.7,0,9.7,6,84.9,7.07,-1.355,-0.955
10/6/2015,16:14:48,0,site_051915_124203,0,5.8,0,8.19,-67.7,178.6,178.6,0.38,1.53,0.23,0.65,24.48,9.7,9.8,0,9.8,6,84.7,7.07,-1.354,-0.955
10/6/2015,16:14:50,0,site_051915_124203,0,5.7,0,8.2,-68.4,188.1,188.1,0.39,1.57,0.24,0.66,24.391,9.4,9.5,0,9.5,6,84.6,7.06,-1.354,-0.955
10/6/2015,16:14:52,0,site_051915_124203,0,5.7,0,8.23,-69.6,185,185,0.4,1.59,0.23,0.66,24.309,8.8,9,0,9,6,84.4,7.06,-1.354,-0.955
10/6/2015,16:14:54,0,site_051915_124203,0,5.7,0,8.16,-65.8,185.2,185.2,0.4,1.59,0.24,0.66,24.244,8.6,8.8,0,8.8,6,84.3,7.06,-1.354,-0.955
10/6/2015,16:14:56,0,site_051915_124203,0,5.7,0,8.27,-72.3,186.2,186.2,0.4,1.61,0.24,0.68,24.158,8.5,8.6,0,8.7,6,84.2,7.06,-1.354,-0.955
10/6/2015,16:14:58,0,site_051915_124203,0,5.7,0,8.42,-80.7,185,185,0.39,1.57,0.25,0.7,24.089,8.5,8.6,0,8.6,6,84.1,7.06,-1.354,-0.954
10/6/2015,16:15:00,0,site_051915_124203,0,4.7,0,8.36,-77.3,185.3,185.3,0.39,1.58,0.24,0.69,24.031,8.4,8.6,0,8.6,6,84.1,7.07,-1.354,-0.954
10/6/2015,16:15:02,0,site_051915_124203,0,4.7,0,8.4,-79.8,180.6,180.6,0.4,1.59,0.25,0.7,23.976,8.4,8.6,0,8.6,6,84.1,7.08,-1.353,-0.954
10/6/2015,16:15:04,0,site_051915_124203,0,4.7,0,8.16,-65.8,188.8,188.8,0.41,1.62,0.24,0.68,23.95,8.4,8.6,0,8.6,6,84.1,7.08,-1.353,-0.954
10/6/2015,16:15:06,0,site_051915_124203,0,4.7,0,8.08,-61.1,187.7,187.7,0.4,1.61,0.25,0.7,23.917,8.4,8.6,0,8.6,6,84.1,7.09,-1.353,-0.954
10/6/2015,16:15:08,0,site_051915_124203,0,4.7,0,8.17,-66.4,194.5,194.5,0.41,1.65,0.24,0.67,23.889,8.4,8.6,0,8.6,6,84.1,7.1,-1.353,-0.954
10/6/2015,16:15:10,0,site_051915_124203,0,5.8,0,8.48,-84.5,174.1,174.1,0.42,1.66,0.25,0.71,23.842,8.4,8.6,0,8.6,6,84.1,7.1,-1.353,-0.954
10/6/2015,16:15:12,0,site_051915_124203,0,5.8,0,8.59,-90.6,148.4,148.4,0.41,1.63,0.25,0.71,23.801,8.4,8.5,0,8.6,6,84.1,7.11,-1.353,-0.954
10/6/2015,16:15:14,0,site_051915_124203,0,5.8,0,8.89,-107.9,160.3,160.3,0.4,1.6,0.25,0.71,23.761,9.1,9.4,0,9.4,6,84.1,7.11,-1.353,-0.954
10/6/2015,16:15:16,0,site_051915_124203,0,5.8,0,8.66,-94.8,160.7,160.7,0.39,1.58,0.25,0.69,23.742,9.9,10.1,0,10.2,7,84.2,7.12,-1.352,-0.953
10/6/2015,16:15:18,0,site_051915_124203,0,5.8,0,8.91,-109.3,148.4,148.4,0.38,1.54,0.24,0.68,23.736,10.6,10.9,0,10.9,7,84.3,7.13,-1.352,-0.953
10/6/2015,16:15:20,0,site_051915_124203,0,5.8,0,8.73,-98.9,153.7,153.7,0.38,1.52,0.24,0.66,23.747,11.1,11.4,0,11.4,7,84.5,7.15,-1.352,-0.953
10/6/2015,16:15:22,0,site_051915_124203,0,5.8,0,8.68,-95.7,153.2,153.2,0.38,1.5,0.24,0.68,23.768,11.4,11.6,0,11.7,8,84.7,7.16,-1.352,-0.953
10/6/2015,16:15:24,0,site_051915_124203,0,5.8,0,8.91,-109.6,151.7,151.7,0.38,1.51,0.24,0.68,23.804,11.8,12,0,12.1,8,84.9,7.18,-1.352,-0.953
10/6/2015,16:15:26,0,site_051915_124203,0,5.8,0,8.74,-99.3,156.6,156.6,0.37,1.48,0.25,0.69,23.84,12,12.3,0,12.3,8,85.1,7.19,-1.352,-0.953
10/6/2015,16:15:28,0,site_051915_124203,0,5.8,0,8.69,-96.8,160.9,160.9,0.37,1.5,0.24,0.67,23.875,11.4,11.7,0,11.7,8,85.3,7.2,-1.351,-0.953
10/6/2015,16:15:30,0,site_051915_124203,0,5.8,0,8.72,-98.4,162.1,162.1,0.39,1.54,0.25,0.69,23.906,10.8,11,0,11.1,7,85.4,7.21,-1.351,-0.953
10/6/2015,16:15:32,0,site_051915_124203,0,5.8,0,8.93,-110.5,151.7,151.7,0.38,1.53,0.25,0.7,23.927,10.5,10.7,0,10.7,7,85.5,7.21,-1.351,-0.953
10/6/2015,16:15:34,0,site_051915_124203,0,5.8,0,8.73,-99,162.8,162.8,0.37,1.5,0.26,0.71,23.943,10.2,10.4,0,10.4,7,85.6,7.22,-1.351,-0.953
10/6/2015,16:15:36,0,site_051915_124203,0,5.8,0,8.76,-100.8,156.8,156.8,0.38,1.51,0.25,0.69,23.956,10,10.2,0,10.2,7,85.7,7.22,-1.351,-0.952
10/6/2015,16:15:38,0,site_051915_124203,0,5.8,0,8.93,-110.6,146.4,146.4,0.38,1.51,0.25,0.69,23.968,9.8,10,0,10,7,85.8,7.23,-1.351,-0.952
10/6/2015,16:15:40,0,site_051915_124203,0,5.8,0,8.67,-95.5,159.8,159.8,0.38,1.52,0.26,0.73,23.975,9.7,9.9,0,9.9,6,85.9,7.23,-1.351,-0.952
10/6/2015,16:15:42,0,site_051915_124203,0,5.8,0,8.76,-100.7,152.1,152.1,0.38,1.5,0.28,0.77,23.985,9.6,9.8,0,9.8,6,86,7.24,-1.351,-0.952
10/6/2015,16:15:44,0,site_051915_124203,0,5.8,0,8.8,-103,162.3,162.3,0.37,1.47,0.27,0.75,23.997,9.6,9.8,0,9.8,6,86,7.25,-1.351,-0.952
10/6/2015,16:15:46,0,site_051915_124203,0,5.8,0,8.92,-109.8,154.5,154.5,0.36,1.44,0.28,0.79,24.006,9.6,9.8,0,9.8,6,86.1,7.25,-1.35,-0.952
10/6/2015,16:15:48,0,site_051915_124203,0,5.8,0,8.94,-111.2,147.4,147.4,0.37,1.47,0.29,0.82,24.015,9.6,9.8,0,9.8,6,86.2,7.26,-1.35,-0.952
10/6/2015,16:15:50,0,site_051915_124203,0,5.8,0,8.64,-93.5,178,178,0.38,1.53,0.29,0.8,24.023,9.6,9.8,0,9.8,6,86.3,7.26,-1.35,-0.952
10/6/2015,16:15:52,0,site_051915_124203,0,5.8,0,8.89,-108.5,158.9,158.9,0.38,1.52,0.29,0.81,24.034,9.6,9.8,0,9.8,6,86.4,7.27,-1.35,-0.952
10/6/2015,16:15:54,0,site_051915_124203,0,5.8,0,8.75,-100,161.9,161.9,0.39,1.55,0.3,0.85,24.04,9.6,9.8,0,9.8,6,86.4,7.27,-1.35,-0.952
10/6/2015,16:15:56,0,site_051915_124203,0,5.8,0,8.81,-103.7,159.5,159.5,0.39,1.57,0.3,0.84,24.054,9.5,9.7,0,9.7,6,86.5,7.28,-1.35,-0.952
10/6/2015,16:15:58,0,site_051915_124203,0,5.8,0,8.85,-106,164.3,164.3,0.39,1.57,0.3,0.83,24.065,9.4,9.6,0,9.6,6,86.6,7.28,-1.35,-0.952
10/6/2015,16:16:00,0,site_051915_124203,0,5.9,11.5,8.79,-102.4,162.7,162.7,0.38,1.51,0.3,0.84,24.077,9.4,9.5,0,9.6,6,86.6,7.28,-1.35,-0.952
10/6/2015,16:16:02,0,site_051915_124203,0,5.9,11.5,8.87,-106.9,180.2,180.2,0.38,1.5,0.29,0.83,24.087,10.9,11.1,0,11.1,7,86.7,7.29,-1.35,-0.952
10/6/2015,16:16:04,0,site_051915_124203,0,5.9,11.5,8.93,-110.6,168.9,168.9,0.37,1.48,0.29,0.81,24.095,14.4,14.6,0.01,14.6,9,86.7,7.29,-1.35,-0.952
10/6/2015,16:16:06,0,site_051915_124203,0,5.9,11.5,9,-114.5,180.8,180.8,0.39,1.54,0.28,0.77,24.104,17.8,18.1,0.01,18.2,12,86.7,7.29,-1.35,-0.952
10/6/2015,16:16:08,0,site_051915_124203,0,5.9,11.5,8.8,-102.8,189.4,189.4,0.38,1.52,0.27,0.77,24.112,21.2,21.6,0.01,21.6,14,86.7,7.29,-1.35,-0.952
10/6/2015,16:16:10,0,site_051915_124203,0,5.9,11.5,8.72,-98.2,205.2,205.2,0.38,1.51,0.27,0.77,24.118,24.6,25,0.01,25,16,86.8,7.29,-1.35,-0.952
10/6/2015,16:16:12,0,site_051915_124203,0,5.9,11.5,8.93,-110.4,180.1,180.1,0.38,1.53,0.27,0.76,24.122,27.9,28.3,0.01,28.4,18,86.8,7.29,-1.35,-0.952
10/6/2015,16:16:14,0,site_051915_124203,0,5.9,11.5,8.65,-94.4,210.4,210.4,0.37,1.49,0.27,0.75,24.128,30.8,31.4,0.01,31.4,20,86.8,7.29,-1.35,-0.952
10/6/2015,16:16:16,0,site_051915_124203,0,5.9,11.5,8.73,-99.2,191.8,191.8,0.37,1.5,0.27,0.77,24.133,29.6,30.1,0.01,30.2,20,86.9,7.3,-1.35,-0.952
10/6/2015,16:16:18,0,site_051915_124203,0,5.9,11.5,8.71,-98.1,198.5,198.5,0.37,1.49,0.29,0.8,24.135,28.1,28.6,0.01,28.7,19,86.9,7.3,-1.35,-0.952
10/6/2015,16:16:20,0,site_051915_124203,0,5.9,11.5,8.91,-109.6,179.6,179.6,0.38,1.52,0.29,0.81,24.135,26.8,27.3,0.01,27.3,18,86.9,7.3,-1.35,-0.952
10/6/2015,16:16:22,0,site_051915_124203,0,5.9,11.5,8.75,-100.3,200.7,200.7,0.39,1.55,0.29,0.81,24.135,25.6,26.1,0.01,26.1,17,86.9,7.3,-1.35,-0.952
10/6/2015,16:16:24,0,site_051915_124203,0,5.9,11.5,8.59,-91,200.1,200.1,0.38,1.52,0.29,0.81,24.137,24.8,25.2,0.01,25.2,16,86.9,7.3,-1.35,-0.952
10/6/2015,16:16:26,0,site_051915_124203,0,5.9,11.5,8.78,-101.9,185.1,185.1,0.38,1.52,0.29,0.81,24.141,23.2,23.6,0.01,23.6,15,86.9,7.3,-1.35,-0.952
10/6/2015,16:16:28,0,site_051915_124203,0,5.9,11.5,8.8,-103.3,190.3,190.3,0.38,1.53,0.3,0.83,24.139,22.8,23.1,0.01,23.2,15,86.9,7.3,-1.35,-0.952
10/6/2015,16:16:30,0,site_051915_124203,0,5.9,11.5,8.84,-105.4,180.1,180.1,0.38,1.52,0.29,0.82,24.137,22.6,23,0.01,23.1,15,86.9,7.3,-1.35,-0.952
10/6/2015,16:16:32,0,site_051915_124203,0,5.9,11.5,8.83,-105,198,198,0.37,1.49,0.29,0.82,24.136,22.5,22.9,0.01,22.9,15,86.9,7.3,-1.35,-0.952
10/6/2015,16:16:34,0,site_051915_124203,0,5.9,11.5,8.7,-97.4,183.8,183.8,0.38,1.53,0.3,0.83,24.136,22.4,22.8,0.01,22.9,15,86.9,7.3,-1.35,-0.952
10/6/2015,16:16:36,0,site_051915_124203,0,5.9,11.5,8.81,-103.5,169.6,169.6,0.39,1.58,0.29,0.82,24.132,22.3,22.7,0.01,22.7,15,86.9,7.3,-1.35,-0.952
10/6/2015,16:16:38,0,site_051915_124203,0,5.9,11.5,8.75,-100,180,180,0.4,1.6,0.29,0.81,24.123,22.2,22.6,0.01,22.6,15,86.9,7.3,-1.35,-0.952
10/6/2015,16:16:40,0,site_051915_124203,0,5.9,11.5,8.68,-96.2,193.9,193.9,0.4,1.61,0.28,0.79,24.117,22.1,22.5,0.01,22.5,15,86.9,7.3,-1.35,-0.952
10/6/2015,16:16:42,0,site_051915_124203,0,5.9,11.5,8.66,-94.6,191.4,191.4,0.39,1.57,0.28,0.79,24.113,22,22.4,0.01,22.4,15,87,7.31,-1.35,-0.952
10/6/2015,16:16:44,0,site_051915_124203,0,5.9,11.5,8.91,-109.7,169.8,169.8,0.4,1.59,0.28,0.77,24.108,22,22.4,0.01,22.4,15,87,7.31,-1.35,-0.952
10/6/2015,16:16:46,0,site_051915_124203,0,5.9,11.5,8.8,-103.2,191.5,191.5,0.4,1.58,0.27,0.75,24.106,22,22.4,0.01,22.4,15,87,7.31,-1.35,-0.952
10/6/2015,16:16:48,0,site_051915_124203,0,5.9,11.5,8.83,-104.9,193.5,193.5,0.4,1.61,0.27,0.76,24.105,22,22.4,0.01,22.4,15,87,7.31,-1.35,-0.952
10/6/2015,16:16:50,0,site_051915_124203,0,6,11.5,8.76,-100.6,177.1,177.1,0.4,1.61,0.26,0.73,24.104,22,22.3,0.01,22.4,15,87.1,7.32,-1.35,-0.952
10/6/2015,16:16:52,0,site_051915_124203,0,6,11.5,8.63,-93.3,192.1,192.1,0.4,1.59,0.28,0.77,24.103,22,22.3,0.01,22.4,15,87.1,7.32,-1.35,-0.952
10/6/2015,16:16:54,0,site_051915_124203,0,6,11.5,8.86,-106.5,178.8,178.8,0.4,1.61,0.27,0.76,24.102,22,22.4,0.01,22.4,15,87.1,7.32,-1.35,-0.952
10/6/2015,16:16:56,0,site_051915_124203,0,6,11.5,8.82,-103.9,175.5,175.5,0.39,1.57,0.27,0.76,24.099,22.1,22.4,0.01,22.5,15,87.1,7.32,-1.35,-0.952
10/6/2015,16:16:58,0,site_051915_124203,0,6,11.5,8.59,-90.6,197.5,197.5,0.39,1.57,0.27,0.76,24.097,22,22.4,0.01,22.4,15,87.1,7.32,-1.35,-0.952
10/6/2015,16:17:00,0,site_051915_124203,0,5.9,11.5,8.73,-99.2,186.5,186.5,0.39,1.55,0.28,0.78,24.089,22,22.4,0.01,22.4,15,87.1,7.32,-1.35,-0.952
10/6/2015,16:17:02,0,site_051915_124203,0,5.9,11.5,8.77,-101.3,176.6,176.6,0.38,1.53,0.27,0.77,24.081,22,22.4,0.01,22.4,15,87.1,7.32,-1.35,-0.952
10/6/2015,16:17:04,0,site_051915_124203,0,5.9,11.5,8.79,-102.3,169.3,169.3,0.38,1.5,0.28,0.79,24.073,22,22.4,0.01,22.4,15,87.1,7.32,-1.35,-0.952
10/6/2015,16:17:06,0,site_051915_124203,0,5.9,11.5,8.67,-95.2,186.7,186.7,0.39,1.56,0.29,0.82,24.066,22,22.4,0.01,22.4,15,87.1,7.32,-1.35,-0.952
10/6/2015,16:17:08,0,site_051915_124203,0,5.9,11.5,8.72,-98.6,186.1,186.1,0.38,1.54,0.31,0.86,24.058,22,22.4,0.01,22.5,15,87.1,7.33,-1.35,-0.952
10/6/2015,16:17:10,0,site_051915_124203,0,5.9,11.5,8.64,-93.8,196.8,196.8,0.38,1.5,0.3,0.84,24.051,22,22.4,0.01,22.5,15,87.1,7.33,-1.35,-0.952
10/6/2015,16:17:12,0,site_051915_124203,0,5.9,11.5,8.68,-96,198.1,198.1,0.36,1.45,0.29,0.82,24.045,22,22.4,0.01,22.5,15,87.1,7.33,-1.35,-0.952
10/6/2015,16:17:14,0,site_051915_124203,0,5.9,11.5,8.82,-104.1,173.7,173.7,0.37,1.49,0.3,0.84,24.038,22,22.4,0.01,22.5,15,87.2,7.33,-1.35,-0.952
10/6/2015,16:17:16,0,site_051915_124203,0,5.9,11.5,8.79,-102.2,174.7,174.7,0.38,1.52,0.3,0.84,24.031,22,22.4,0.01,22.5,15,87.2,7.33,-1.35,-0.952
10/6/2015,16:17:18,0,site_051915_124203,0,5.9,11.5,8.53,-87.4,187.8,187.8,0.38,1.5,0.3,0.83,24.024,22,22.4,0.01,22.5,15,87.2,7.33,-1.35,-0.952
10/6/2015,16:17:20,0,site_051915_124203,0,6,11.5,8.56,-89.2,195.1,195.1,0.39,1.54,0.29,0.82,24.014,22.1,22.5,0.01,22.6,15,87.1,7.33,-1.35,-0.952
10/6/2015,16:17:22,0,site_051915_124203,0,6,11.5,8.63,-92.8,201,201,0.4,1.62,0.3,0.83,24.003,22.1,22.5,0.01,22.6,15,87.1,7.33,-1.35,-0.952
10/6/2015,16:17:24,0,site_051915_124203,0,6,11.5,8.59,-91,199.4,199.4,0.41,1.63,0.29,0.81,23.988,22.1,22.5,0.01,22.6,15,87.1,7.33,-1.35,-0.952
10/6/2015,16:17:26,0,site_051915_124203,0,6,11.5,8.57,-89.3,190.8,190.8,0.4,1.6,0.29,0.81,23.976,22.1,22.6,0.01,22.6,15,87.1,7.33,-1.35,-0.952
10/6/2015,16:17:28,0,site_051915_124203,0,6,11.5,8.6,-91.4,179.5,179.5,0.4,1.59,0.29,0.81,23.966,22.2,22.6,0.01,22.6,15,87,7.33,-1.35,-0.952
10/6/2015,16:17:30,0,site_051915_124203,0,5.9,11.5,8.57,-89.8,177.3,177.3,0.38,1.53,0.29,0.8,23.955,22.1,22.6,0.01,22.6,15,87,7.33,-1.35,-0.952
10/6/2015,16:17:32,0,site_051915_124203,0,5.9,11.5,8.72,-98.3,178.7,178.7,0.38,1.53,0.28,0.79,23.945,22.1,22.5,0.01,22.6,15,87,7.33,-1.35,-0.952
10/6/2015,16:17:34,0,site_051915_124203,0,5.9,11.5,8.73,-98.8,196.6,196.6,0.37,1.5,0.27,0.76,23.937,22,22.5,0.01,22.5,15,87,7.33,-1.35,-0.952
10/6/2015,16:17:36,0,site_051915_124203,0,5.9,11.5,8.83,-104.7,173.7,173.7,0.38,1.52,0.27,0.76,23.931,22,22.5,0.01,22.5,15,87,7.33,-1.35,-0.952
10/6/2015,16:17:38,0,site_051915_124203,0,5.9,11.5,8.61,-91.9,195.2,195.2,0.4,1.6,0.28,0.78,23.927,22,22.4,0.01,22.5,15,87,7.33,-1.35,-0.952
10/6/2015,16:17:40,0,site_051915_124203,0,5.9,11.5,8.49,-85.2,189.7,189.7,0.39,1.56,0.28,0.79,23.919,21.9,22.3,0.01,22.4,15,87,7.34,-1.351,-0.952
10/6/2015,16:17:42,0,site_051915_124203,0,5.9,11.5,8.74,-99.4,191.3,191.3,0.39,1.56,0.29,0.8,23.917,21.7,22.2,0.01,22.2,14,87,7.34,-1.351,-0.952
10/6/2015,16:17:44,0,site_051915_124203,0,5.9,11.5,8.72,-98.5,191.9,191.9,0.39,1.56,0.29,0.82,23.914,21.6,22,0.01,22.1,14,87.1,7.34,-1.351,-0.952
10/6/2015,16:17:46,0,site_051915_124203,0,5.9,11.5,8.74,-99.6,183.9,183.9,0.38,1.53,0.28,0.78,23.914,21.4,21.8,0.01,21.9,14,87.1,7.34,-1.351,-0.952
10/6/2015,16:17:48,0,site_051915_124203,0,5.9,11.5,8.76,-100.6,178.4,178.4,0.39,1.55,0.28,0.79,23.913,21.2,21.6,0.01,21.7,14,87.1,7.34,-1.351,-0.952
10/6/2015,16:17:50,0,site_051915_124203,0,6,11.5,8.76,-100.5,176,176,0.38,1.52,0.29,0.82,23.913,21,21.4,0.01,21.5,14,87.1,7.35,-1.351,-0.952
10/6/2015,16:17:52,0,site_051915_124203,0,6,11.5,8.77,-101.4,174.4,174.4,0.38,1.51,0.3,0.84,23.915,20.9,21.3,0.01,21.4,14,87.1,7.35,-1.351,-0.952
10/6/2015,16:17:54,0,site_051915_124203,0,6,11.5,8.8,-102.7,175.5,175.5,0.38,1.53,0.3,0.84,23.919,20.8,21.3,0.01,21.3,14,87.1,7.35,-1.351,-0.952
10/6/2015,16:17:56,0,site_051915_124203,0,6,11.5,8.83,-104.9,165.7,165.7,0.39,1.57,0.3,0.84,23.921,20.7,21.2,0.01,21.2,14,87.2,7.35,-1.351,-0.952
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
