3/4/2016,13:16:33,0,LTK,0,5.6,0,9.21,-127.3,-0.6,-0.6,-0.33,-1.31,-2.14,-5.99,25.131,689.9,688.2,0.33,688,447,7.8,0.64,-1.673,-1.18
3/4/2016,13:16:35,0,LTK,0,5.6,0,9.21,-127.3,-0.7,-0.7,-0.31,-1.26,-2.14,-5.98,25.133,689.9,688.2,0.33,688,447,7.8,0.64,-1.673,-1.179
3/4/2016,13:16:37,0,LTK,0,5.6,0,9.21,-127.4,-0.7,-0.7,-0.33,-1.3,-2.14,-5.99,25.134,689.9,688.2,0.33,688,447,7.8,0.64,-1.673,-1.179
3/4/2016,13:16:39,0,LTK,0,5.6,0,9.21,-127.4,-0.8,-0.8,-0.32,-1.29,-2.15,-6.02,25.134,689.9,688.1,0.33,687.9,447,7.8,0.64,-1.673,-1.179
3/4/2016,13:16:41,0,LTK,0,5.6,0,9.21,-127.4,-0.8,-0.8,-0.31,-1.25,-2.15,-6.02,25.133,689.9,688.2,0.33,688,447,7.8,0.64,-1.673,-1.179
3/4/2016,13:16:43,0,LTK,0,5.6,0,9.21,-127.4,-0.9,-0.9,-0.32,-1.29,-2.13,-5.98,25.129,689.9,688.2,0.33,688.1,447,7.8,0.64,-1.672,-1.179
3/4/2016,13:16:45,0,LTK,0,5.6,0,9.21,-127.4,-0.9,-0.9,-0.32,-1.29,-2.13,-5.98,25.126,690,688.3,0.33,688.2,447,7.8,0.64,-1.672,-1.179
3/4/2016,13:16:47,0,LTK,0,5.6,0,9.21,-127.4,-1,-1,-0.32,-1.28,-2.12,-5.95,25.122,690,688.4,0.33,688.2,447,7.8,0.64,-1.672,-1.179
3/4/2016,13:16:49,0,LTK,0,5.5,0,9.21,-127.4,-1,-1,-0.32,-1.3,-2.11,-5.91,25.118,690,688.5,0.33,688.3,447,7.8,0.64,-1.672,-1.179
3/4/2016,13:16:51,0,LTK,0,5.5,0,9.21,-127.4,-1,-1,-0.32,-1.29,-2.11,-5.9,25.114,690,688.5,0.33,688.4,448,7.8,0.64,-1.672,-1.179
3/4/2016,13:16:53,0,LTK,0,5.5,0,9.21,-127.4,-1.1,-1.1,-0.33,-1.3,-2.1,-5.88,25.112,690,688.6,0.33,688.4,448,7.8,0.64,-1.672,-1.179
3/4/2016,13:16:55,0,LTK,0,5.5,0,9.21,-127.5,-1.1,-1.1,-0.32,-1.28,-2.09,-5.86,25.113,690.1,688.6,0.33,688.5,448,7.8,0.64,-1.67,-1.178
3/4/2016,13:16:57,0,LTK,0,5.5,0,9.21,-127.5,-1.1,-1.1,-0.32,-1.27,-2.1,-5.88,25.114,690.1,688.6,0.33,688.4,448,7.8,0.64,-1.671,-1.178
3/4/2016,13:16:59,0,LTK,0,5.6,0,9.21,-127.5,-1.2,-1.2,-0.32,-1.27,-2.09,-5.86,25.116,690.1,688.6,0.33,688.4,448,7.7,0.64,-1.67,-1.178
3/4/2016,13:17:01,0,LTK,0,5.6,0,9.21,-127.5,-1.2,-1.2,-0.32,-1.28,-2.1,-5.88,25.117,690.1,688.6,0.33,688.4,448,7.7,0.64,-1.67,-1.177
3/4/2016,13:17:03,0,LTK,0,5.6,0,9.21,-127.5,-1.2,-1.2,-0.33,-1.3,-2.11,-5.9,25.119,690.2,688.6,0.33,688.4,448,7.7,0.64,-1.669,-1.177
3/4/2016,13:17:05,0,LTK,0,5.6,0,9.21,-127.6,-1.3,-1.3,-0.32,-1.28,-2.11,-5.9,25.12,690.1,688.6,0.33,688.4,448,7.7,0.64,-1.668,-1.176
3/4/2016,13:17:07,0,LTK,0,5.6,0,9.21,-127.6,-1.3,-1.3,-0.34,-1.34,-2.13,-5.96,25.122,690.1,688.5,0.33,688.3,448,7.7,0.64,-1.667,-1.176
3/4/2016,13:17:09,0,LTK,0,5.6,0,9.21,-127.6,-1.4,-1.4,-0.33,-1.33,-2.13,-5.95,25.124,690.1,688.5,0.33,688.3,448,7.7,0.64,-1.666,-1.175
3/4/2016,13:17:11,0,LTK,0,5.6,0,9.21,-127.6,-1.4,-1.4,-0.33,-1.33,-2.13,-5.96,25.126,690.1,688.4,0.33,688.2,447,7.7,0.64,-1.666,-1.174
3/4/2016,13:17:13,0,LTK,0,5.6,0,9.21,-127.6,-1.5,-1.5,-0.34,-1.34,-2.13,-5.96,25.128,690.1,688.4,0.33,688.2,447,7.7,0.64,-1.666,-1.175
3/4/2016,13:17:15,0,LTK,0,5.6,0,9.21,-127.6,-1.5,-1.5,-0.33,-1.33,-2.12,-5.94,25.131,690,688.3,0.33,688.1,447,7.7,0.64,-1.667,-1.175
3/4/2016,13:17:17,0,LTK,0,5.6,0,9.21,-127.6,-1.6,-1.6,-0.31,-1.24,-2.12,-5.94,25.134,689.9,688.1,0.33,687.9,447,7.7,0.64,-1.667,-1.175
3/4/2016,13:17:19,0,LTK,0,5.5,0,9.21,-127.7,-1.6,-1.6,-0.28,-1.1,-2.14,-5.98,25.133,688.7,686.9,0.33,686.8,447,7.7,0.64,-1.668,-1.176
3/4/2016,13:17:21,0,LTK,0,5.5,0,9.21,-127.7,-1.7,-1.7,-0.26,-1.04,-2.13,-5.98,25.131,689.4,687.7,0.33,687.5,447,7.8,0.64,-1.668,-1.176
3/4/2016,13:17:23,0,LTK,0,5.5,0,9.22,-127.7,-1.7,-1.7,-0.22,-0.89,-2.13,-5.96,25.132,689.4,687.6,0.33,687.5,447,7.8,0.64,-1.669,-1.176
3/4/2016,13:17:25,0,LTK,0,5.5,0,9.22,-127.7,-1.7,-1.7,-0.2,-0.79,-2.12,-5.94,25.132,689.3,687.6,0.33,687.4,447,7.8,0.64,-1.669,-1.176
3/4/2016,13:17:27,0,LTK,0,5.5,0,9.22,-127.7,-1.8,-1.8,-0.2,-0.81,-2.12,-5.93,25.133,689.5,687.7,0.33,687.5,447,7.8,0.64,-1.669,-1.177
3/4/2016,13:17:29,0,LTK,0,5.5,0,9.22,-127.7,-1.8,-1.8,-0.19,-0.76,-2.12,-5.95,25.136,689.5,687.7,0.33,687.5,447,7.8,0.64,-1.67,-1.177
3/4/2016,13:17:31,0,LTK,0,5.5,0,9.22,-127.7,-1.9,-1.9,-0.19,-0.76,-2.12,-5.93,25.141,689.5,687.7,0.33,687.5,447,7.8,0.64,-1.671,-1.178
3/4/2016,13:17:33,0,LTK,0,5.5,0,9.22,-127.8,-1.9,-1.9,-0.2,-0.81,-2.12,-5.95,25.154,689.6,687.5,0.33,687.3,447,7.8,0.65,-1.676,-1.181
3/4/2016,13:17:35,0,LTK,0,5.5,0,9.22,-127.8,-1.9,-1.9,-0.21,-0.83,-2.14,-6,25.164,689.6,687.5,0.33,687.3,447,7.9,0.65,-1.676,-1.182
3/4/2016,13:17:37,0,LTK,0,5.5,0,9.22,-127.8,-1.9,-1.9,-0.21,-0.84,-2.13,-5.95,25.173,689.7,687.5,0.33,687.2,447,7.9,0.65,-1.676,-1.182
3/4/2016,13:17:39,0,LTK,0,5.5,0,9.22,-127.8,-2,-2,-0.21,-0.85,-2.13,-5.96,25.181,689.9,687.5,0.33,687.2,447,8,0.65,-1.675,-1.181
3/4/2016,13:17:41,0,LTK,0,5.5,0,9.22,-127.8,-2,-2,-0.22,-0.87,-2.13,-5.95,25.189,690,687.5,0.33,687.2,447,8,0.66,-1.676,-1.182
3/4/2016,13:17:43,0,LTK,0,5.5,0,9.22,-127.8,-2,-2,-0.22,-0.89,-2.13,-5.97,25.195,690.1,687.5,0.33,687.3,447,8.1,0.67,-1.676,-1.182
3/4/2016,13:17:45,0,LTK,0,5.5,0,9.22,-127.8,-2,-2,-0.21,-0.84,-2.13,-5.95,25.196,690.2,687.6,0.33,687.3,447,8.2,0.68,-1.677,-1.182
3/4/2016,13:17:47,0,LTK,0,5.5,0,9.22,-127.9,-2.1,-2.1,-0.22,-0.87,-2.13,-5.96,25.196,690.2,687.7,0.33,687.4,447,8.3,0.69,-1.677,-1.182
3/4/2016,13:17:49,0,LTK,0,5.5,0,9.22,-127.9,-2.1,-2.1,-0.22,-0.86,-2.14,-5.99,25.198,690.3,687.7,0.33,687.4,447,8.4,0.69,-1.677,-1.182
3/4/2016,13:17:51,0,LTK,0,5.5,0,9.22,-127.9,-2.1,-2.1,-0.23,-0.92,-2.14,-5.99,25.199,690.3,687.7,0.33,687.4,447,8.5,0.7,-1.675,-1.181
3/4/2016,13:17:53,0,LTK,0,5.5,0,9.22,-127.9,-2.1,-2.1,-0.23,-0.9,-2.12,-5.94,25.199,690.3,687.7,0.33,687.4,447,8.6,0.7,-1.673,-1.18
3/4/2016,13:17:55,0,LTK,0,5.5,0,9.22,-127.9,-2.1,-2.1,-0.23,-0.9,-2.11,-5.91,25.199,690.3,687.7,0.33,687.4,447,8.6,0.71,-1.672,-1.179
3/4/2016,13:17:57,0,LTK,0,5.5,0,9.22,-127.9,-2.2,-2.2,-0.23,-0.93,-2.12,-5.93,25.2,690.2,687.6,0.33,687.4,447,8.6,0.71,-1.67,-1.178
3/4/2016,13:17:59,0,LTK,0,5.5,0,9.22,-127.9,-2.2,-2.2,-0.22,-0.87,-2.12,-5.93,25.2,690.3,687.6,0.33,687.4,447,8.6,0.71,-1.668,-1.176
3/4/2016,13:18:01,0,LTK,0,5.5,0,9.22,-128,-2.2,-2.2,-0.21,-0.84,-2.13,-5.96,25.201,690.3,687.6,0.33,687.3,447,8.7,0.71,-1.667,-1.175
3/4/2016,13:18:03,0,LTK,0,5.5,0,9.22,-128,-2.2,-2.2,-0.21,-0.83,-2.14,-5.99,25.202,690.3,687.6,0.33,687.3,447,8.7,0.71,-1.666,-1.175
3/4/2016,13:18:05,0,LTK,0,5.5,0,9.22,-128,-2.3,-2.3,-0.2,-0.78,-2.14,-5.98,25.203,690.3,687.6,0.33,687.3,447,8.7,0.72,-1.664,-1.174
3/4/2016,13:18:07,0,LTK,0,5.5,0,9.22,-128,-2.3,-2.3,-0.19,-0.75,-2.14,-6,25.205,690.3,687.6,0.33,687.3,447,8.7,0.72,-1.664,-1.173
3/4/2016,13:18:09,0,LTK,0,5.5,0,9.22,-128,-2.3,-2.3,-0.18,-0.74,-2.14,-6,25.206,690.2,687.5,0.33,687.2,447,8.8,0.72,-1.663,-1.172
3/4/2016,13:18:11,0,LTK,0,5.5,0,9.22,-128,-2.3,-2.3,-0.19,-0.76,-2.15,-6.01,25.208,690.2,687.5,0.33,687.2,447,8.8,0.72,-1.66,-1.17
3/4/2016,13:18:13,0,LTK,0,5.5,0,9.22,-128,-2.3,-2.3,-0.19,-0.76,-2.17,-6.07,25.209,690.3,687.5,0.33,687.2,447,8.8,0.72,-1.659,-1.17
3/4/2016,13:18:15,0,LTK,0,5.5,0,9.22,-128,-2.3,-2.3,-0.19,-0.78,-2.16,-6.05,25.21,690.3,687.5,0.33,687.2,447,8.8,0.73,-1.658,-1.169
3/4/2016,13:18:17,0,LTK,0,5.5,0,9.22,-128,-2.3,-2.3,-0.2,-0.79,-2.16,-6.06,25.211,690.3,687.5,0.33,687.2,447,8.9,0.73,-1.642,-1.158
3/4/2016,13:18:19,0,LTK,0,5.5,0,9.22,-128.1,-2.3,-2.3,-0.2,-0.81,-2.16,-6.05,25.213,690.3,687.5,0.33,687.3,447,8.9,0.73,-1.627,-1.147
3/4/2016,13:18:21,0,LTK,0,5.5,0,9.22,-128.1,-2.3,-2.3,-0.21,-0.82,-2.15,-6.02,25.216,130.7,130.2,0.06,130.1,85,8.9,0.73,-1.611,-1.136
3/4/2016,13:18:23,0,LTK,0,5.5,0,9.22,-128.1,-2.2,-2.2,-0.07,-0.29,-1.87,-5.23,25.219,10.6,10.5,0,10.5,7,8.9,0.74,-1.595,-1.125
3/4/2016,13:18:25,0,LTK,0,5.5,0,9.22,-128,-1.9,-1.9,0.08,0.34,-1.23,-3.45,25.223,9.2,9.2,0,9.2,6,9,0.74,-1.58,-1.115
3/4/2016,13:18:27,0,LTK,0,5.5,0,9.22,-128,-1.6,-1.6,0.24,0.95,-0.66,-1.85,25.227,8.9,8.8,0,8.8,6,9.1,0.75,-1.565,-1.104
3/4/2016,13:18:29,0,LTK,0,5.5,0,9.22,-127.9,4,4,0.4,1.62,-0.06,-0.18,25.232,8.7,8.6,0,8.6,6,9.2,0.75,-1.551,-1.094
3/4/2016,13:18:31,0,LTK,0,5.5,0,9.22,-127.8,5.1,5.1,0.55,2.21,0.57,1.59,25.237,8.5,8.5,0,8.5,6,9.3,0.76,-1.535,-1.082
3/4/2016,13:18:33,0,LTK,0,5.5,0,9.22,-127.7,6.1,6.1,0.54,2.17,1.04,2.91,25.241,8.5,8.4,0,8.4,5,9.5,0.78,-1.52,-1.072
3/4/2016,13:18:35,0,LTK,0,5.5,0,9.21,-127.6,6.6,6.6,0.48,1.92,1.36,3.81,25.244,8.5,8.4,0,8.4,5,9.7,0.8,-1.505,-1.061
3/4/2016,13:18:37,0,LTK,0,5.5,0,9.21,-127.5,6.9,6.9,0.53,2.12,2.75,7.7,25.247,8.8,8.7,0,8.7,6,27.3,2.24,-1.49,-1.051
3/4/2016,13:18:39,0,LTK,0,5.5,0,9.21,-127.3,7.4,7.4,0.66,2.66,27.85,77.98,25.25,9.5,9.4,0,9.4,6,37.4,3.08,-1.474,-1.04
3/4/2016,13:18:41,0,LTK,0,5.5,0,9.2,-127,7.9,7.9,0.9,3.6,17.47,48.91,25.253,10.2,10.1,0,10.1,7,48.3,3.97,-1.46,-1.029
3/4/2016,13:18:43,0,LTK,0,5.5,0,9.2,-126.7,8.6,8.6,1.06,4.25,7.93,22.2,25.255,11.1,11.1,0,11,7,52.9,4.35,-1.444,-1.018
3/4/2016,13:18:45,0,LTK,0,5.5,0,9.19,-126.4,9.2,9.2,1.24,4.95,8.66,24.24,25.257,12.5,12.4,0,12.4,8,55.9,4.6,-1.429,-1.007
3/4/2016,13:18:47,0,LTK,0,5.5,0,9.19,-126.1,9.8,9.8,1.29,5.17,6.93,19.39,25.257,14.7,14.7,0.01,14.7,10,62.2,5.11,-1.411,-0.995
3/4/2016,13:18:49,0,LTK,0,5.5,0,9.15,-123.8,10.2,10.2,0.4,1.6,-0.22,-0.61,25.258,16.3,16.2,0.01,16.2,11,64,5.26,-1.395,-0.984
3/4/2016,13:18:51,0,LTK,0,5.5,0,9.15,-124.1,10.6,10.6,0.12,0.49,0.04,0.1,25.259,17.9,17.8,0.01,17.8,12,66.5,5.47,-1.379,-0.973
3/4/2016,13:18:53,0,LTK,0,5.5,0,9.16,-124.3,10.9,10.9,0.26,1.04,-0.17,-0.49,25.26,20.4,20.3,0.01,20.3,13,71.9,5.91,-1.368,-0.965
3/4/2016,13:18:55,0,LTK,0,5.5,0,9.16,-124.4,11.3,11.3,0.28,1.12,-0.04,-0.13,25.26,22.2,22.1,0.01,22,14,74.4,6.12,-1.368,-0.965
3/4/2016,13:18:57,0,LTK,0,5.5,0,9.08,-119.8,25.6,25.6,0.27,1.09,0.06,0.16,25.228,22.9,22.8,0.01,22.8,15,75.1,6.18,-1.368,-0.965
3/4/2016,13:18:59,0,LTK,0,5.5,0,8.67,-96,28.1,28.1,0.26,1.05,0.1,0.27,25.182,21.5,21.5,0.01,21.4,14,76.1,6.27,-1.368,-0.965
3/4/2016,13:19:01,0,LTK,0,5.5,0,8.62,-92.6,29.8,29.8,0.27,1.06,0.12,0.32,25.112,19.8,19.7,0.01,19.7,13,76.6,6.31,-1.368,-0.965
3/4/2016,13:19:03,0,LTK,0,5.5,0,8.53,-87.8,33,33,0.28,1.13,0.12,0.32,25.027,18.4,18.4,0.01,18.4,12,77,6.35,-1.368,-0.965
3/4/2016,13:19:05,0,LTK,0,5.5,0,8.77,-101.5,32.2,32.2,0.28,1.1,0.11,0.3,24.935,15.7,15.7,0.01,15.7,10,77.4,6.4,-1.368,-0.965
3/4/2016,13:19:07,0,LTK,0,5.5,0,8.66,-94.9,30.9,30.9,0.29,1.18,0.1,0.27,24.841,12.7,12.8,0,12.8,8,77.9,6.45,-1.368,-0.965
3/4/2016,13:19:09,0,LTK,0,5.5,0,8.71,-97.9,30.6,30.6,0.31,1.25,0.1,0.27,24.758,10.2,10.3,0,10.3,7,78.4,6.51,-1.368,-0.965
3/4/2016,13:19:11,0,LTK,0,5.5,0,8.71,-97.9,31.1,31.1,0.32,1.26,0.09,0.24,24.699,9.4,9.5,0,9.5,6,79.3,6.58,-1.368,-0.965
3/4/2016,13:19:13,0,LTK,0,5.5,0,8.68,-96.2,31.7,31.7,0.32,1.28,0.09,0.24,24.656,9.5,9.5,0,9.5,6,80,6.65,-1.368,-0.965
3/4/2016,13:19:15,0,LTK,0,5.5,0,8.8,-103.2,34.3,34.3,0.3,1.21,0.06,0.17,24.638,9.8,9.9,0,9.9,6,80.7,6.71,-1.368,-0.964
3/4/2016,13:19:17,0,LTK,0,5.5,0,8.77,-101.6,36.1,36.1,0.31,1.24,0.03,0.07,24.632,10.1,10.2,0,10.2,7,81.4,6.77,-1.368,-0.964
3/4/2016,13:19:19,0,LTK,0,5.5,0,8.75,-100.5,37,37,0.32,1.27,0.01,0.02,24.631,10.4,10.4,0,10.4,7,81.9,6.81,-1.368,-0.964
3/4/2016,13:19:21,0,LTK,0,5.5,0,8.32,-75.3,38.2,38.2,0.31,1.25,-0.01,-0.03,24.636,10.6,10.7,0,10.7,7,82.3,6.85,-1.368,-0.964
3/4/2016,13:19:23,0,LTK,0,5.5,0,7.99,-55.8,39.3,39.3,0.31,1.25,-0.03,-0.08,24.642,10.8,10.9,0,10.9,7,82.7,6.88,-1.368,-0.964
3/4/2016,13:19:25,0,LTK,0,5.5,0,8.09,-61.9,46.4,46.4,0.32,1.29,-0.02,-0.07,24.64,10.9,10.9,0,11,7,82.9,6.9,-1.368,-0.964
3/4/2016,13:19:27,0,LTK,0,5.5,0,7.93,-52.7,49.4,49.4,0.31,1.24,-0.03,-0.09,24.627,10.4,10.5,0,10.5,7,83.1,6.92,-1.368,-0.964
3/4/2016,13:19:29,0,LTK,0,5.5,0,8.12,-63.5,50.1,50.1,0.3,1.22,0,-0.01,24.604,9.8,9.9,0,9.9,6,83.2,6.93,-1.367,-0.964
3/4/2016,13:19:31,0,LTK,0,5.5,0,8.33,-75.6,49.8,49.8,0.3,1.19,0.01,0.02,24.571,9.5,9.5,0,9.5,6,83.3,6.93,-1.367,-0.964
3/4/2016,13:19:33,0,LTK,0,5.5,0,7.99,-56.1,49.5,49.5,0.3,1.19,0.01,0.03,24.526,9.2,9.3,0,9.3,6,83.4,6.95,-1.367,-0.964
