1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,
Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Fault Code,Battery V,Cable Pwr V,pH,pH mV,ORP mV,ORP raw mV,Chlorophyll RFU,Chlorophyll µg/L,BGA-PC RFU,BGA-PC µg/L,Temp °C,Cond µS/cm,SpCond µS/cm,Sal psu,nLF Cond µS/cm,TDS mg/L,ODO % sat,ODO mg/L,Press psi a,Depth m,
7/3/2015,11:26:43,0,site_051915_124203,0,5.1,0,9.09,-119.1,50.8,50.8,0.4,1.6,0.6,1.68,22.306,10.8,11.4,0,11.5,7,89.5,7.78,-1.289,-0.909,
7/3/2015,11:26:45,0,site_051915_124203,0,5.1,0,9.09,-119.1,50.5,50.5,0.4,1.6,0.61,1.72,22.332,11.7,12.3,0,12.4,8,89.6,7.78,-1.289,-0.908,
7/3/2015,11:26:47,0,site_051915_124203,0,5.1,0,9.09,-119,50.1,50.1,0.41,1.63,0.62,1.74,22.36,12.6,13.2,0,13.3,9,89.6,7.78,-1.289,-0.908,
7/3/2015,11:26:49,0,site_051915_124203,0,5.1,0,9.09,-119,49.8,49.8,0.43,1.72,0.64,1.8,22.392,14.6,15.4,0.01,15.5,10,89.7,7.78,-1.289,-0.908,
7/3/2015,11:26:51,0,site_051915_124203,0,5.1,0,9.09,-119,49.5,49.5,0.42,1.7,0.68,1.89,22.423,15.7,16.5,0.01,16.6,11,89.7,7.78,-1.289,-0.908,
7/3/2015,11:26:53,0,site_051915_124203,0,5.1,0,9.08,-119,49.2,49.2,0.43,1.7,0.69,1.94,22.449,16.9,17.8,0.01,17.9,12,89.7,7.78,-1.288,-0.908,
7/3/2015,11:26:55,0,site_051915_124203,0,5.1,0,9.08,-118.9,48.9,48.9,0.45,1.78,0.72,2.02,22.474,17.2,18,0.01,18.1,12,89.7,7.78,-1.288,-0.908,
7/3/2015,11:26:57,0,site_051915_124203,0,5.1,0,9.08,-118.9,48.4,48.4,0.44,1.77,0.75,2.09,22.497,16.6,17.4,0.01,17.5,11,89.8,7.78,-1.288,-0.908,
7/3/2015,11:26:59,0,site_051915_124203,0,5.1,0,9.08,-118.9,47.8,47.8,0.43,1.73,0.78,2.17,22.52,16.7,17.6,0.01,17.6,11,89.8,7.77,-1.288,-0.908,
7/3/2015,11:27:01,0,site_051915_124203,0,5.1,0,9.08,-118.9,47.2,47.2,0.44,1.75,0.8,2.24,22.54,16.3,17.1,0.01,17.2,11,89.8,7.77,-1.288,-0.908,
7/3/2015,11:27:03,0,site_051915_124203,0,5.1,0,9.08,-118.9,46.6,46.6,0.45,1.78,0.82,2.29,22.561,15.8,16.5,0.01,16.6,11,89.8,7.77,-1.288,-0.908,
7/3/2015,11:27:05,0,site_051915_124203,0,5.1,0,9.08,-119,46,46,0.45,1.81,0.82,2.3,22.583,15.4,16.2,0.01,16.2,11,89.8,7.77,-1.288,-0.907,
7/3/2015,11:27:07,0,site_051915_124203,0,5.1,0,9.08,-119,45.4,45.4,0.45,1.8,0.83,2.33,22.604,15.1,15.8,0.01,15.9,10,89.8,7.76,-1.287,-0.907,
7/3/2015,11:27:09,0,site_051915_124203,0,5.1,0,9.09,-119.1,44.9,44.9,0.45,1.79,0.84,2.35,22.623,14.7,15.4,0.01,15.5,10,89.8,7.76,-1.287,-0.907,
7/3/2015,11:27:11,0,site_051915_124203,0,5.1,0,9.09,-119.1,44.5,44.5,0.46,1.83,0.84,2.35,22.642,14.5,15.2,0.01,15.3,10,89.8,7.76,-1.286,-0.907,
7/3/2015,11:27:13,0,site_051915_124203,0,5.1,0,9.09,-119.2,44,44,0.44,1.77,0.84,2.34,22.661,14,14.7,0.01,14.7,10,89.9,7.76,-1.286,-0.906,
7/3/2015,11:27:15,0,site_051915_124203,0,5.1,0,9.09,-119.2,43.5,43.5,0.43,1.72,0.85,2.37,22.681,13.4,14.1,0.01,14.1,9,89.9,7.76,-1.286,-0.906,
7/3/2015,11:27:17,0,site_051915_124203,0,5.2,0,9.09,-119.3,43.1,43.1,0.43,1.72,0.85,2.38,22.699,13.5,14.1,0.01,14.2,9,89.9,7.76,-1.285,-0.906,
7/3/2015,11:27:19,0,site_051915_124203,0,5.2,0,9.09,-119.3,42.7,42.7,0.43,1.73,0.85,2.38,22.712,13.5,14.1,0.01,14.2,9,89.9,7.76,-1.285,-0.906,
7/3/2015,11:27:21,0,site_051915_124203,0,5.2,0,9.09,-119.4,42.3,42.3,0.44,1.77,0.86,2.41,22.725,13.3,13.9,0.01,14,9,89.9,7.76,-1.285,-0.906,
7/3/2015,11:27:23,0,site_051915_124203,0,5.2,0,9.09,-119.4,41.9,41.9,0.44,1.78,0.87,2.43,22.737,13.2,13.8,0,13.8,9,90,7.76,-1.285,-0.905,
7/3/2015,11:27:25,0,site_051915_124203,0,5.2,0,9.09,-119.5,41.6,41.6,0.44,1.77,0.88,2.46,22.749,13.2,13.8,0,13.9,9,90,7.76,-1.285,-0.905,
7/3/2015,11:27:27,0,site_051915_124203,0,5,0,9.09,-119.5,41.4,41.4,0.43,1.73,0.89,2.5,22.762,13,13.6,0,13.6,9,90,7.76,-1.285,-0.905,
7/3/2015,11:27:29,0,site_051915_124203,0,5,0,9.09,-119.5,41.1,41.1,0.45,1.8,0.89,2.49,22.777,12.4,12.9,0,13,8,90,7.75,-1.284,-0.905,
7/3/2015,11:27:31,0,site_051915_124203,0,5,0,9.09,-119.5,40.9,40.9,0.46,1.83,0.89,2.5,22.794,11.5,12,0,12.1,8,90,7.75,-1.284,-0.905,
7/3/2015,11:27:33,0,site_051915_124203,0,5,0,9.09,-119.6,40.6,40.6,0.47,1.87,0.89,2.48,22.814,10.8,11.3,0,11.3,7,90,7.75,-1.284,-0.905,
7/3/2015,11:27:35,0,site_051915_124203,0,5,0,9.09,-119.6,40.3,40.3,0.46,1.86,0.89,2.5,22.837,10.3,10.7,0,10.8,7,90,7.75,-1.284,-0.905,
7/3/2015,11:27:37,0,site_051915_124203,0,5.3,11.5,9.09,-119.6,40,40,0.48,1.91,0.9,2.52,22.86,10,10.5,0,10.5,7,90,7.75,-1.284,-0.905,
7/3/2015,11:27:39,0,site_051915_124203,0,5.3,11.5,9.09,-119.7,39.8,39.8,0.48,1.91,0.91,2.54,22.88,10,10.4,0,10.4,7,90,7.74,-1.284,-0.905,
7/3/2015,11:27:41,0,site_051915_124203,0,5.3,11.5,9.09,-119.7,39.5,39.5,0.46,1.83,0.91,2.56,22.898,10,10.5,0,10.5,7,90,7.74,-1.284,-0.905,
7/3/2015,11:27:43,0,site_051915_124203,0,5.3,11.5,9.09,-119.7,39.2,39.2,0.45,1.82,0.92,2.57,22.916,10.2,10.6,0,10.6,7,90,7.74,-1.284,-0.905,
7/3/2015,11:27:45,0,site_051915_124203,0,5.3,11.5,9.1,-119.8,38.9,38.9,0.47,1.86,0.93,2.59,22.934,10.4,10.8,0,10.8,7,90.1,7.74,-1.283,-0.905,
7/3/2015,11:27:47,0,site_051915_124203,0,5.4,11.5,9.1,-119.8,38.5,38.5,0.47,1.88,0.94,2.63,22.953,10.6,11.1,0,11.1,7,90.1,7.73,-1.283,-0.904,
7/3/2015,11:27:49,0,site_051915_124203,0,5.4,11.5,9.1,-119.8,38.1,38.1,0.48,1.92,0.93,2.61,22.971,10.9,11.4,0,11.4,7,90,7.73,-1.283,-0.904,
7/3/2015,11:27:51,0,site_051915_124203,0,5.4,11.5,9.1,-119.9,37.7,37.7,0.5,1.99,0.94,2.64,22.987,10.9,11.3,0,11.3,7,90.1,7.73,-1.283,-0.904,
7/3/2015,11:27:53,0,site_051915_124203,0,5.4,11.5,9.1,-119.9,37.4,37.4,0.51,2.03,0.96,2.68,23.004,10.8,11.2,0,11.2,7,90,7.73,-1.283,-0.904,
7/3/2015,11:27:55,0,site_051915_124203,0,5.4,11.5,9.1,-120,37,37,0.51,2.06,0.96,2.69,23.02,10.7,11.1,0,11.2,7,90,7.72,-1.283,-0.904,
7/3/2015,11:27:57,0,site_051915_124203,0,5.4,11.5,9.1,-120,36.7,36.7,0.52,2.09,0.97,2.73,23.036,10.6,11,0,11,7,90,7.72,-1.283,-0.904,
7/3/2015,11:27:59,0,site_051915_124203,0,5.4,11.5,9.1,-120.1,36.4,36.4,0.53,2.14,0.97,2.72,23.05,10.4,10.8,0,10.8,7,90,7.72,-1.283,-0.904,
7/3/2015,11:28:01,0,site_051915_124203,0,5.4,11.5,9.1,-120.1,36.1,36.1,0.53,2.11,0.97,2.72,23.064,10.1,10.5,0,10.5,7,90,7.72,-1.282,-0.904,
7/3/2015,11:28:03,0,site_051915_124203,0,5.4,11.5,9.1,-120.2,35.8,35.8,0.52,2.08,0.97,2.73,23.079,9.9,10.3,0,10.3,7,90,7.71,-1.282,-0.904,
7/3/2015,11:28:05,0,site_051915_124203,0,5.4,11.5,9.1,-120.2,35.5,35.5,0.53,2.12,0.98,2.76,23.095,9.8,10.1,0,10.2,7,90,7.71,-1.282,-0.904,
7/3/2015,11:28:07,0,site_051915_124203,0,5.4,11.5,9.1,-120.2,35.3,35.3,0.51,2.03,1,2.81,23.11,9.7,10.1,0,10.1,7,90,7.71,-1.282,-0.904,
7/3/2015,11:28:09,0,site_051915_124203,0,5.4,11.5,9.1,-120.3,35,35,0.52,2.08,1.02,2.86,23.125,9.7,10,0,10.1,7,90.1,7.71,-1.282,-0.904,
7/3/2015,11:28:11,0,site_051915_124203,0,5.4,11.5,9.1,-120.3,34.7,34.7,0.52,2.09,1.03,2.88,23.14,9.6,10,0,10,6,90.1,7.71,-1.282,-0.904,
7/3/2015,11:28:13,0,site_051915_124203,0,5.4,11.5,9.1,-120.4,34.5,34.5,0.53,2.13,1.02,2.86,23.154,9.6,9.9,0,10,6,90.1,7.71,-1.282,-0.904,
7/3/2015,11:28:15,0,site_051915_124203,0,5.4,11.5,9.11,-120.4,34.2,34.2,0.53,2.13,1.01,2.84,23.169,9.6,9.9,0,9.9,6,90.1,7.71,-1.282,-0.904,
7/3/2015,11:28:17,0,site_051915_124203,0,5.4,11.5,9.11,-120.5,34,34,0.54,2.18,1.02,2.87,23.183,9.5,9.9,0,9.9,6,90.1,7.71,-1.282,-0.904,
7/3/2015,11:28:19,0,site_051915_124203,0,5.4,11.5,9.11,-120.5,33.7,33.7,0.56,2.22,1.03,2.89,23.198,9.6,9.9,0,9.9,6,90.1,7.71,-1.282,-0.904,
7/3/2015,11:28:21,0,site_051915_124203,0,5.4,11.5,9.11,-120.6,33.5,33.5,0.56,2.23,1.02,2.87,23.212,9.6,10,0,10,6,90.2,7.7,-1.282,-0.904,
7/3/2015,11:28:23,0,site_051915_124203,0,5.4,11.5,9.11,-120.6,33.2,33.2,0.55,2.21,1.06,2.97,23.226,9.7,10,0,10.1,7,90.1,7.7,-1.282,-0.904,
7/3/2015,11:28:25,0,site_051915_124203,0,5.4,11.5,9.11,-120.7,33,33,0.55,2.22,1.06,2.97,23.24,9.8,10.1,0,10.1,7,90.1,7.69,-1.282,-0.904,
7/3/2015,11:28:27,0,site_051915_124203,0,5.4,11.5,9.11,-120.7,32.7,32.7,0.55,2.18,1.04,2.91,23.255,9.8,10.2,0,10.2,7,90.1,7.69,-1.282,-0.904,
7/3/2015,11:28:29,0,site_051915_124203,0,5.4,11.5,9.11,-120.8,32.5,32.5,0.55,2.2,1.03,2.89,23.268,9.9,10.2,0,10.3,7,90.1,7.69,-1.282,-0.904,
7/3/2015,11:28:31,0,site_051915_124203,0,5.4,11.5,9.11,-120.8,32.3,32.3,0.53,2.11,1.05,2.95,23.282,10,10.3,0,10.3,7,90.1,7.69,-1.282,-0.904,
7/3/2015,11:28:33,0,site_051915_124203,0,5.4,11.5,9.11,-120.9,32.1,32.1,0.53,2.13,1.06,2.98,23.295,10,10.3,0,10.3,7,90.1,7.68,-1.282,-0.904,
7/3/2015,11:28:35,0,site_051915_124203,0,5.4,11.5,9.11,-120.9,31.8,31.8,0.52,2.09,1.08,3.01,23.307,10,10.3,0,10.3,7,90.1,7.68,-1.282,-0.903,
7/3/2015,11:28:37,0,site_051915_124203,0,5.4,11.5,9.11,-121,31.6,31.6,0.53,2.12,1.09,3.06,23.32,10,10.3,0,10.4,7,90.1,7.68,-1.282,-0.903,
7/3/2015,11:28:39,0,site_051915_124203,0,5.4,11.5,9.11,-121,31.4,31.4,0.54,2.15,1.11,3.1,23.332,10,10.3,0,10.4,7,90,7.68,-1.282,-0.903,
7/3/2015,11:28:41,0,site_051915_124203,0,5.4,11.5,9.11,-121.1,31.2,31.2,0.53,2.13,1.11,3.12,23.344,10,10.4,0,10.4,7,90,7.68,-1.282,-0.903,
7/3/2015,11:28:43,0,site_051915_124203,0,5.4,11.5,9.12,-121.1,31,31,0.54,2.14,1.1,3.09,23.356,10,10.4,0,10.4,7,90,7.67,-1.282,-0.903,
7/3/2015,11:28:45,0,site_051915_124203,0,5.4,11.5,9.12,-121.1,30.8,30.8,0.53,2.12,1.12,3.13,23.369,10,10.3,0,10.4,7,90,7.67,-1.281,-0.903,
7/3/2015,11:28:47,0,site_051915_124203,0,5.4,11.5,9.12,-121.2,30.6,30.6,0.53,2.13,1.13,3.15,23.381,10,10.3,0,10.4,7,90,7.67,-1.281,-0.903,
7/3/2015,11:28:49,0,site_051915_124203,0,5.4,11.5,9.12,-121.2,30.4,30.4,0.53,2.14,1.13,3.15,23.394,10,10.4,0,10.4,7,90,7.67,-1.281,-0.903,
7/3/2015,11:28:51,0,site_051915_124203,0,5.4,11.5,9.12,-121.2,30.2,30.2,0.54,2.14,1.13,3.17,23.406,10.1,10.4,0,10.4,7,90,7.67,-1.281,-0.903,
7/3/2015,11:28:53,0,site_051915_124203,0,5.4,11.5,9.12,-121.3,30,30,0.55,2.21,1.13,3.15,23.418,10.1,10.4,0,10.4,7,90,7.66,-1.281,-0.903,
7/3/2015,11:28:55,0,site_051915_124203,0,5.4,11.5,9.12,-121.3,29.8,29.8,0.57,2.26,1.12,3.14,23.43,10.1,10.4,0,10.4,7,90,7.66,-1.281,-0.903,
7/3/2015,11:28:57,0,site_051915_124203,0,5.4,11.5,9.12,-121.4,29.6,29.6,0.56,2.24,1.12,3.14,23.442,10.1,10.4,0,10.4,7,90,7.66,-1.281,-0.903,
7/3/2015,11:28:59,0,site_051915_124203,0,5.4,11.5,9.12,-121.4,29.3,29.3,0.55,2.2,1.13,3.16,23.453,10.1,10.4,0,10.4,7,90,7.66,-1.281,-0.903,
7/3/2015,11:29:01,0,site_051915_124203,0,5.4,11.5,9.12,-121.4,29.1,29.1,0.54,2.18,1.12,3.13,23.464,10.1,10.4,0,10.4,7,90,7.66,-1.281,-0.903,
7/3/2015,11:29:03,0,site_051915_124203,0,5.4,11.5,9.12,-121.5,28.9,28.9,0.55,2.18,1.14,3.19,23.476,10.1,10.4,0,10.4,7,90,7.66,-1.281,-0.903,
7/3/2015,11:29:05,0,site_051915_124203,0,5.4,11.5,9.12,-121.5,28.8,28.8,0.53,2.12,1.14,3.19,23.487,10.1,10.4,0,10.5,7,90,7.65,-1.281,-0.903,
7/3/2015,11:29:07,0,site_051915_124203,0,5.4,11.5,9.12,-121.5,28.6,28.6,0.53,2.11,1.13,3.15,23.497,10.2,10.5,0,10.5,7,90,7.65,-1.281,-0.903,
7/3/2015,11:29:09,0,site_051915_124203,0,5.4,11.5,9.12,-121.6,28.4,28.4,0.53,2.13,1.13,3.16,23.508,10.3,10.6,0,10.6,7,90,7.65,-1.281,-0.903,
7/3/2015,11:29:11,0,site_051915_124203,0,5.4,11.5,9.12,-121.6,28.2,28.2,0.54,2.16,1.13,3.16,23.519,10.4,10.7,0,10.7,7,90,7.65,-1.281,-0.903,
7/3/2015,11:29:13,0,site_051915_124203,0,5.4,11.5,9.12,-121.6,28.1,28.1,0.55,2.2,1.14,3.19,23.53,10.4,10.7,0,10.8,7,90,7.65,-1.281,-0.903,
7/3/2015,11:29:15,0,site_051915_124203,0,5.4,11.5,9.12,-121.6,27.9,27.9,0.56,2.24,1.14,3.19,23.542,10.5,10.8,0,10.8,7,90,7.65,-1.281,-0.903,
7/3/2015,11:29:17,0,site_051915_124203,0,5.4,11.5,9.12,-121.7,27.8,27.8,0.56,2.25,1.14,3.19,23.553,10.6,10.9,0,10.9,7,90.1,7.65,-1.281,-0.903,
7/3/2015,11:29:19,0,site_051915_124203,0,5.4,11.5,9.12,-121.7,27.6,27.6,0.57,2.28,1.15,3.22,23.564,10.6,10.9,0,10.9,7,90.1,7.64,-1.281,-0.903,
7/3/2015,11:29:21,0,site_051915_124203,0,5.4,11.5,9.12,-121.7,27.5,27.5,0.58,2.32,1.15,3.21,23.576,10.6,10.9,0,10.9,7,90.1,7.64,-1.281,-0.903,
7/3/2015,11:29:23,0,site_051915_124203,0,5.4,11.5,9.12,-121.7,27.3,27.3,0.57,2.27,1.14,3.2,23.588,10.6,10.9,0,10.9,7,90.1,7.64,-1.281,-0.903,
7/3/2015,11:29:25,0,site_051915_124203,0,5.4,11.5,9.12,-121.7,27.2,27.2,0.56,2.22,1.16,3.24,23.599,10.5,10.8,0,10.8,7,90.1,7.64,-1.281,-0.903,
7/3/2015,11:29:27,0,site_051915_124203,0,5.4,11.5,9.12,-121.8,27,27,0.58,2.3,1.17,3.28,23.611,10.4,10.7,0,10.7,7,90.1,7.64,-1.281,-0.903,
7/3/2015,11:29:29,0,site_051915_124203,0,5.4,11.5,9.12,-121.8,26.9,26.9,0.58,2.3,1.17,3.29,23.624,10.3,10.6,0,10.6,7,90.1,7.64,-1.281,-0.903,
7/3/2015,11:29:31,0,site_051915_124203,0,5.4,11.5,9.13,-121.8,26.7,26.7,0.57,2.28,1.17,3.27,23.636,10.2,10.5,0,10.5,7,90.1,7.63,-1.281,-0.903,
7/3/2015,11:29:33,0,site_051915_124203,0,5.4,11.5,9.13,-121.8,26.6,26.6,0.56,2.25,1.17,3.28,23.649,10.1,10.4,0,10.4,7,90.1,7.63,-1.281,-0.903,
7/3/2015,11:29:35,0,site_051915_124203,0,5.4,11.5,9.13,-121.8,26.4,26.4,0.56,2.26,1.17,3.29,23.662,10.2,10.4,0,10.4,7,90.1,7.63,-1.281,-0.903,
7/3/2015,11:29:37,0,site_051915_124203,0,5.4,11.5,9.13,-121.8,26.3,26.3,0.58,2.32,1.18,3.31,23.675,10.2,10.4,0,10.4,7,90.1,7.63,-1.281,-0.903,
7/3/2015,11:29:39,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,26.1,26.1,0.57,2.28,1.19,3.33,23.687,10.2,10.5,0,10.5,7,90.1,7.63,-1.281,-0.903,
7/3/2015,11:29:41,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,25.9,25.9,0.57,2.28,1.2,3.36,23.7,10.2,10.5,0,10.5,7,90.1,7.63,-1.281,-0.903,
7/3/2015,11:29:43,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,25.8,25.8,0.58,2.32,1.21,3.39,23.712,10.2,10.5,0,10.5,7,90.1,7.62,-1.281,-0.903,
7/3/2015,11:29:45,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,25.6,25.6,0.6,2.4,1.2,3.37,23.723,10.2,10.4,0,10.4,7,90.1,7.62,-1.281,-0.903,
7/3/2015,11:29:47,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,25.5,25.5,0.6,2.4,1.21,3.4,23.735,10.1,10.4,0,10.4,7,90.1,7.62,-1.281,-0.903,
7/3/2015,11:29:49,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,25.3,25.3,0.59,2.37,1.23,3.45,23.745,10,10.2,0,10.3,7,90.1,7.62,-1.281,-0.903,
7/3/2015,11:29:51,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,25.2,25.2,0.59,2.36,1.24,3.47,23.756,9.9,10.2,0,10.2,7,90.1,7.62,-1.281,-0.903,
7/3/2015,11:29:53,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,25.1,25.1,0.6,2.4,1.23,3.45,23.767,9.9,10.1,0,10.2,7,90.1,7.62,-1.281,-0.903,
7/3/2015,11:29:55,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,24.9,24.9,0.59,2.37,1.25,3.49,23.777,9.9,10.1,0,10.1,7,90.1,7.61,-1.281,-0.903,
7/3/2015,11:29:57,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,24.8,24.8,0.6,2.38,1.23,3.45,23.788,9.9,10.2,0,10.2,7,90.1,7.61,-1.281,-0.903,
7/3/2015,11:29:59,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,24.6,24.6,0.59,2.34,1.25,3.49,23.799,9.9,10.2,0,10.2,7,90.1,7.61,-1.281,-0.903,
7/3/2015,11:30:01,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,24.5,24.5,0.61,2.44,1.25,3.49,23.81,10,10.2,0,10.2,7,90.1,7.61,-1.281,-0.903,
7/3/2015,11:30:03,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,24.4,24.4,0.61,2.44,1.24,3.46,23.822,10,10.2,0,10.2,7,90.1,7.61,-1.281,-0.903,
7/3/2015,11:30:05,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,24.2,24.2,0.59,2.38,1.25,3.51,23.834,9.9,10.2,0,10.2,7,90.1,7.61,-1.281,-0.903,
7/3/2015,11:30:07,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,24.1,24.1,0.61,2.44,1.25,3.51,23.846,9.9,10.1,0,10.2,7,90.1,7.61,-1.281,-0.903,
7/3/2015,11:30:09,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,24,24,0.6,2.4,1.24,3.47,23.859,9.9,10.1,0,10.1,7,90.1,7.61,-1.281,-0.903,
7/3/2015,11:30:11,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,23.8,23.8,0.63,2.54,1.25,3.5,23.872,9.9,10.1,0,10.1,7,90.1,7.61,-1.281,-0.903,
7/3/2015,11:30:13,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,23.7,23.7,0.63,2.53,1.26,3.53,23.886,9.9,10.1,0,10.1,7,90.1,7.6,-1.281,-0.903,
7/3/2015,11:30:15,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,23.6,23.6,0.63,2.53,1.26,3.54,23.901,9.9,10.1,0,10.1,7,90.1,7.6,-1.281,-0.903,
7/3/2015,11:30:17,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,23.4,23.4,0.65,2.58,1.28,3.58,23.916,9.9,10.2,0,10.2,7,90.1,7.6,-1.281,-0.903,
7/3/2015,11:30:19,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,23.3,23.3,0.64,2.56,1.26,3.54,23.931,10,10.2,0,10.2,7,90.1,7.6,-1.281,-0.903,
7/3/2015,11:30:21,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,23.2,23.2,0.64,2.56,1.29,3.61,23.946,10,10.2,0,10.3,7,90.1,7.6,-1.281,-0.903,
7/3/2015,11:30:23,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,23.1,23.1,0.62,2.49,1.28,3.58,23.961,10,10.2,0,10.2,7,90.1,7.59,-1.281,-0.903,
7/3/2015,11:30:25,0,site_051915_124203,0,5.4,11.5,9.13,-121.9,22.9,22.9,0.61,2.45,1.28,3.58,23.977,10,10.2,0,10.2,7,90.1,7.59,-1.281,-0.903,
7/3/2015,11:30:27,0,site_051915_124203,0,5.4,11.5,9.12,-121.9,22.8,22.8,0.61,2.46,1.27,3.57,23.993,10,10.2,0,10.2,7,90.1,7.59,-1.281,-0.903,
7/3/2015,11:30:29,0,site_051915_124203,0,5.4,11.5,9.12,-121.9,22.7,22.7,0.6,2.4,1.28,3.59,24.009,9.9,10.1,0,10.2,7,90.1,7.59,-1.281,-0.903,
7/3/2015,11:30:31,0,site_051915_124203,0,5.4,11.5,9.12,-121.9,22.6,22.6,0.62,2.48,1.29,3.6,24.025,9.9,10.1,0,10.1,7,90.1,7.58,-1.28,-0.903,
7/3/2015,11:30:33,0,site_051915_124203,0,5.4,11.5,9.12,-121.9,28.6,28.6,0.61,2.45,1.3,3.64,24.039,9.9,10.1,0,10.1,7,90.1,7.58,-1.28,-0.903,
7/3/2015,11:30:35,0,site_051915_124203,0,5.4,11.5,9.12,-121.9,28.6,28.6,0.63,2.51,1.29,3.62,24.052,10.4,10.6,0,10.6,7,90.1,7.58,-1.28,-0.903,
7/3/2015,11:30:37,0,site_051915_124203,0,5.4,11.5,9.12,-121.7,28.5,28.5,0.63,2.51,1.29,3.6,24.063,10.9,11.1,0,11.1,7,90.1,7.57,-1.28,-0.903,
7/3/2015,11:30:39,0,site_051915_124203,0,5.4,11.5,9.12,-121.5,28.5,28.5,0.63,2.52,1.28,3.59,24.072,11.3,11.5,0,11.6,7,90,7.57,-1.28,-0.903,
7/3/2015,11:30:41,0,site_051915_124203,0,5.4,11.5,9.11,-121.4,28.4,28.4,0.63,2.53,1.29,3.62,24.08,11.6,11.8,0,11.9,8,90,7.57,-1.28,-0.903,
7/3/2015,11:30:43,0,site_051915_124203,0,5.4,11.5,9.11,-121.2,28.3,28.3,0.62,2.48,1.31,3.66,24.087,11.9,12.1,0,12.1,8,90,7.57,-1.28,-0.903,
7/3/2015,11:30:45,0,site_051915_124203,0,5.4,11.5,9.11,-121.1,28.2,28.2,0.61,2.45,1.3,3.65,24.095,12.2,12.4,0,12.4,8,90,7.56,-1.281,-0.903,
7/3/2015,11:30:47,0,site_051915_124203,0,5.4,11.5,9.11,-120.9,28.1,28.1,0.64,2.56,1.31,3.68,24.105,12.7,12.9,0,12.9,8,90,7.56,-1.281,-0.903,
7/3/2015,11:30:49,0,site_051915_124203,0,5.4,11.5,9.1,-120.8,28.1,28.1,0.62,2.5,1.29,3.62,24.116,12.7,13,0,13,8,90,7.56,-1.281,-0.903,
7/3/2015,11:30:51,0,site_051915_124203,0,5.4,11.5,9.1,-120.6,28,28,0.59,2.37,1.31,3.67,24.129,13,13.3,0,13.3,9,90,7.56,-1.281,-0.903,
7/3/2015,11:30:53,0,site_051915_124203,0,5.4,11.5,9.1,-120.5,27.9,27.9,0.49,1.97,1.14,3.2,24.143,13.2,13.5,0,13.5,9,90,7.56,-1.281,-0.903,
7/3/2015,11:30:55,0,site_051915_124203,0,5.4,11.5,9.1,-120.3,27.8,27.8,0.47,1.87,1.13,3.17,24.158,13.5,13.7,0,13.7,9,90,7.56,-1.281,-0.903,
7/3/2015,11:30:57,0,site_051915_124203,0,5.4,11.5,9.1,-120.3,27.7,27.7,0.36,1.44,0.98,2.73,24.172,13.8,14,0.01,14,9,90,7.56,-1.281,-0.903,
7/3/2015,11:30:59,0,site_051915_124203,0,5.4,11.5,9.09,-120.3,27.6,27.6,0.31,1.23,0.98,2.74,24.187,13.9,14.1,0.01,14.1,9,90,7.56,-1.281,-0.903,
7/3/2015,11:31:01,0,site_051915_124203,0,5.4,11.5,9.09,-120.3,27.4,27.4,0.46,1.85,0.98,2.75,24.201,13.7,13.9,0,14,9,90,7.55,-1.281,-0.903,
7/3/2015,11:31:03,0,site_051915_124203,0,5.4,11.5,9.09,-120.3,27.3,27.3,0.45,1.81,0.99,2.78,24.216,13.5,13.8,0,13.8,9,90,7.55,-1.281,-0.903,
7/3/2015,11:31:05,0,site_051915_124203,0,5.4,11.5,9.09,-120.3,27.1,27.1,0.58,2.31,0.99,2.78,24.23,13.5,13.7,0,13.7,9,90,7.55,-1.281,-0.903,
7/3/2015,11:31:07,0,site_051915_124203,0,5.4,11.5,9.09,-120.3,26.9,26.9,0.65,2.58,1,2.79,24.243,13.6,13.8,0,13.8,9,90,7.55,-1.281,-0.903,
