5/30/2015,14:08:07,0,site_051915_124203,0,5.5,0,8.35,-77.1,102.6,102.6,0.29,1.15,0.39,1.09,25.056,11.1,11.1,0,11.1,7,89.9,7.41,-1.289,-0.909,
5/30/2015,14:08:09,0,site_051915_124203,0,5.5,0,8.32,-75.2,103.9,103.9,0.27,1.09,0.28,0.79,24.91,11.6,11.6,0,11.6,8,89.7,7.41,-1.289,-0.909,
5/30/2015,14:08:11,0,site_051915_124203,0,5.5,0,8.3,-73.8,104.9,104.9,0.28,1.11,0.16,0.45,24.741,12.5,12.6,0,12.6,8,89.3,7.41,-1.289,-0.909,
5/30/2015,14:08:13,0,site_051915_124203,0,5.5,0,8.28,-73,105.7,105.7,0.28,1.1,0.06,0.17,24.599,13.4,13.5,0,13.5,9,89.1,7.41,-1.289,-0.909,
5/30/2015,14:08:15,0,site_051915_124203,0,5.5,0,8.27,-72.4,106,106,0.27,1.07,-0.04,-0.1,24.49,14.6,14.8,0.01,14.8,10,88.9,7.41,-1.29,-0.909,
5/30/2015,14:08:17,0,site_051915_124203,0,5.5,0,8.27,-72,106.4,106.4,0.28,1.11,-0.07,-0.18,24.423,15.6,15.8,0.01,15.8,10,88.7,7.4,-1.29,-0.909,
5/30/2015,14:08:19,0,site_051915_124203,0,5.5,0,8.26,-71.8,106.9,106.9,0.3,1.2,-0.09,-0.26,24.426,15.5,15.6,0.01,15.6,10,88.5,7.39,-1.29,-0.91,
5/30/2015,14:08:21,0,site_051915_124203,0,5.5,0,8.26,-71.7,107.4,107.4,0.28,1.13,-0.09,-0.26,24.452,15,15.2,0.01,15.2,10,88.3,7.37,-1.29,-0.91,
5/30/2015,14:08:23,0,site_051915_124203,0,5.5,0,8.26,-71.5,107.6,107.6,0.29,1.17,-0.08,-0.22,24.518,14.8,14.9,0.01,14.9,10,88.3,7.37,-1.29,-0.91,
5/30/2015,14:08:25,0,site_051915_124203,0,5.5,0,8.25,-71.2,107.8,107.8,0.29,1.16,-0.06,-0.17,24.585,15.2,15.3,0.01,15.3,10,88.3,7.35,-1.29,-0.91,
5/30/2015,14:08:27,0,site_051915_124203,0,5.5,0,8.25,-70.9,107.8,107.8,0.29,1.17,-0.07,-0.19,24.648,15.5,15.6,0.01,15.6,10,88.2,7.34,-1.29,-0.91,
5/30/2015,14:08:29,0,site_051915_124203,0,5.5,0,8.24,-70.3,108.1,108.1,0.29,1.16,-0.07,-0.2,24.691,15.2,15.3,0.01,15.3,10,88.1,7.32,-1.29,-0.91,
5/30/2015,14:08:31,0,site_051915_124203,0,5.5,0,8.23,-69.8,108.5,108.5,0.28,1.12,-0.06,-0.17,24.728,15.2,15.3,0.01,15.3,10,88.1,7.32,-1.29,-0.91,
5/30/2015,14:08:33,0,site_051915_124203,0,5.5,0,8.22,-69.6,108.9,108.9,0.29,1.17,-0.06,-0.18,24.761,15.5,15.6,0.01,15.6,10,88.2,7.32,-1.29,-0.91,
5/30/2015,14:08:35,0,site_051915_124203,0,5.5,0,8.22,-69.4,109.2,109.2,0.31,1.24,-0.05,-0.14,24.779,15.9,15.9,0.01,15.9,10,88.2,7.32,-1.29,-0.91,
5/30/2015,14:08:37,0,site_051915_124203,0,5.5,0,8.22,-69.3,109.4,109.4,0.32,1.27,-0.03,-0.08,24.788,15.6,15.7,0.01,15.7,10,88.2,7.32,-1.29,-0.91,
5/30/2015,14:08:39,0,site_051915_124203,0,5.5,0,8.22,-69.2,109.6,109.6,0.34,1.34,0,0.01,24.78,14.8,14.8,0.01,14.8,10,88.2,7.32,-1.29,-0.91,
5/30/2015,14:08:41,0,site_051915_124203,0,5.5,0,8.22,-69.1,109.5,109.5,0.34,1.35,-0.01,-0.02,24.772,14.5,14.6,0.01,14.6,9,88.2,7.32,-1.29,-0.91,
5/30/2015,14:08:43,0,site_051915_124203,0,5.5,0,8.21,-68.9,109.5,109.5,0.32,1.3,-0.01,-0.02,24.763,14.6,14.7,0.01,14.7,10,88.1,7.31,-1.29,-0.91,
5/30/2015,14:08:45,0,site_051915_124203,0,5.5,0,8.21,-68.7,109.4,109.4,0.32,1.28,0,-0.01,24.747,14.8,14.9,0.01,14.9,10,87.9,7.3,-1.29,-0.91,
5/30/2015,14:08:47,0,site_051915_124203,0,5.5,0,8.21,-68.7,109.2,109.2,0.32,1.3,0,0,24.73,15.5,15.6,0.01,15.6,10,87.8,7.29,-1.29,-0.91,
5/30/2015,14:08:49,0,site_051915_124203,0,5.5,0,8.21,-68.9,109.2,109.2,0.32,1.26,0,0,24.709,16.7,16.7,0.01,16.8,11,87.8,7.29,-1.29,-0.909,
5/30/2015,14:08:51,0,site_051915_124203,0,5.5,0,8.21,-69,109.2,109.2,0.32,1.26,0,0,24.69,17.8,17.9,0.01,17.9,12,87.7,7.29,-1.29,-0.909,
5/30/2015,14:08:53,0,site_051915_124203,0,5.5,0,8.21,-69,109.1,109.1,0.31,1.23,0,0.01,24.669,18.8,18.9,0.01,18.9,12,87.5,7.28,-1.29,-0.91,
5/30/2015,14:08:55,0,site_051915_124203,0,5.5,0,8.21,-69.1,109,109,0.31,1.22,-0.01,-0.02,24.641,19.8,19.9,0.01,19.9,13,87.4,7.27,-1.29,-0.91,
5/30/2015,14:08:57,0,site_051915_124203,0,5.5,0,8.22,-69.2,108.8,108.8,0.29,1.16,-0.04,-0.12,24.612,20.1,20.2,0.01,20.3,13,87.5,7.28,-1.29,-0.909,
5/30/2015,14:08:59,0,site_051915_124203,0,5.5,0,8.22,-69.3,108.7,108.7,0.29,1.15,-0.04,-0.11,24.581,20.7,20.8,0.01,20.9,14,87.5,7.28,-1.29,-0.909,
5/30/2015,14:09:01,0,site_051915_124203,0,5.5,0,8.22,-69.4,108.6,108.6,0.26,1.06,-0.04,-0.11,24.546,20.7,20.8,0.01,20.9,14,87.4,7.28,-1.29,-0.909,
5/30/2015,14:09:03,0,site_051915_124203,0,5.5,0,8.22,-69.4,108.7,108.7,0.28,1.11,-0.03,-0.07,24.51,20.6,20.8,0.01,20.8,13,87.5,7.29,-1.29,-0.909,
5/30/2015,14:09:05,0,site_051915_124203,0,5.5,0,8.22,-69.4,108.7,108.7,0.28,1.11,-0.03,-0.08,24.477,20.5,20.7,0.01,20.7,13,87.7,7.32,-1.29,-0.909,
5/30/2015,14:09:07,0,site_051915_124203,0,5.5,0,8.23,-69.7,108.6,108.6,0.29,1.17,-0.03,-0.08,24.447,20.4,20.6,0.01,20.6,13,88,7.34,-1.29,-0.909,
5/30/2015,14:09:09,0,site_051915_124203,0,5.5,0,8.23,-70,108.7,108.7,0.3,1.21,-0.04,-0.12,24.422,20.4,20.6,0.01,20.6,13,88.3,7.37,-1.29,-0.909,
5/30/2015,14:09:11,0,site_051915_124203,0,5.5,0,8.23,-70.1,109,109,0.31,1.23,-0.04,-0.12,24.398,20.3,20.6,0.01,20.6,13,88.6,7.4,-1.29,-0.909,
5/30/2015,14:09:13,0,site_051915_124203,0,5.5,0,8.24,-70.3,109.1,109.1,0.31,1.25,-0.03,-0.09,24.374,20.3,20.6,0.01,20.6,13,89,7.44,-1.29,-0.909,
5/30/2015,14:09:15,0,site_051915_124203,0,5.5,0,8.24,-70.4,109.3,109.3,0.29,1.16,-0.05,-0.13,24.353,20.4,20.6,0.01,20.7,13,89.3,7.47,-1.29,-0.909,
5/30/2015,14:09:17,0,site_051915_124203,0,5.5,0,8.24,-70.5,109.5,109.5,0.28,1.13,-0.04,-0.11,24.336,20.4,20.7,0.01,20.7,13,89.6,7.49,-1.29,-0.909,
5/30/2015,14:09:19,0,site_051915_124203,0,5.5,0,8.24,-70.6,109.9,109.9,0.27,1.1,-0.04,-0.12,24.319,20.4,20.7,0.01,20.7,13,89.8,7.51,-1.29,-0.909,
5/30/2015,14:09:21,0,site_051915_124203,0,5.5,0,8.24,-70.5,110.2,110.2,0.28,1.14,-0.04,-0.12,24.304,20.3,20.6,0.01,20.6,13,89.9,7.53,-1.29,-0.909,
5/30/2015,14:09:23,0,site_051915_124203,0,5.5,0,8.24,-70.5,110.4,110.4,0.3,1.2,-0.05,-0.14,24.285,20.2,20.4,0.01,20.5,13,90,7.54,-1.29,-0.909,
5/30/2015,14:09:25,0,site_051915_124203,0,5.5,0,8.24,-70.6,110.6,110.6,0.3,1.21,-0.04,-0.12,24.27,20,20.3,0.01,20.4,13,90.1,7.55,-1.29,-0.909,
5/30/2015,14:09:27,0,site_051915_124203,0,5.5,0,8.24,-70.6,110.9,110.9,0.3,1.19,-0.04,-0.12,24.255,20,20.3,0.01,20.3,13,90.2,7.56,-1.29,-0.909,
5/30/2015,14:09:29,0,site_051915_124203,0,5.5,0,8.24,-70.5,111.1,111.1,0.29,1.18,-0.04,-0.1,24.241,19.7,20,0.01,20,13,90.3,7.56,-1.29,-0.909,
5/30/2015,14:09:31,0,site_051915_124203,0,5.5,0,8.24,-70.5,111.3,111.3,0.28,1.14,-0.04,-0.12,24.23,19.3,19.6,0.01,19.7,13,90.3,7.57,-1.29,-0.909,
5/30/2015,14:09:33,0,site_051915_124203,0,5.5,0,8.24,-70.4,111.6,111.6,0.29,1.16,-0.04,-0.11,24.219,19.2,19.5,0.01,19.5,13,90.4,7.58,-1.29,-0.909,
5/30/2015,14:09:35,0,site_051915_124203,0,5.5,0,8.24,-70.3,111.8,111.8,0.29,1.18,-0.03,-0.09,24.206,19.1,19.4,0.01,19.4,13,90.4,7.58,-1.29,-0.909,
5/30/2015,14:09:37,0,site_051915_124203,0,5.5,0,8.24,-70.2,112,112,0.3,1.21,-0.02,-0.07,24.192,19,19.3,0.01,19.3,13,90.4,7.58,-1.29,-0.909,
5/30/2015,14:09:39,0,site_051915_124203,0,5.5,0,8.24,-70.3,112,112,0.33,1.3,-0.03,-0.1,24.177,18.2,18.5,0.01,18.6,12,90.4,7.58,-1.29,-0.91,
5/30/2015,14:09:41,0,site_051915_124203,0,5.5,0,8.24,-70.2,112.2,112.2,0.33,1.33,-0.01,-0.03,24.169,16.8,17.1,0.01,17.1,11,90.4,7.58,-1.29,-0.91,
5/30/2015,14:09:43,0,site_051915_124203,0,5.5,0,8.24,-70.3,112.1,112.1,0.33,1.3,-0.02,-0.05,24.17,15.5,15.8,0.01,15.8,10,90.3,7.58,-1.29,-0.91,
5/30/2015,14:09:45,0,site_051915_124203,0,5.5,0,8.24,-70.6,112.1,112.1,0.31,1.24,-0.01,-0.03,24.184,15,15.3,0.01,15.3,10,90.4,7.58,-1.29,-0.91,
5/30/2015,14:09:47,0,site_051915_124203,0,5.5,0,8.25,-70.8,112.4,112.4,0.27,1.1,-0.02,-0.06,24.225,14.6,14.8,0.01,14.8,10,90.4,7.58,-1.29,-0.91,
5/30/2015,14:09:49,0,site_051915_124203,0,5.5,0,8.25,-70.9,118.6,118.6,0.16,0.65,-0.23,-0.65,24.302,14.2,14.4,0.01,14.4,9,90.5,7.58,-1.29,-0.91,
5/30/2015,14:09:51,0,site_051915_124203,0,5.5,0,8.25,-71,118.3,118.3,0.14,0.56,-0.23,-0.64,24.389,13.9,14,0.01,14.1,9,90.8,7.59,-1.29,-0.91,
5/30/2015,14:09:53,0,site_051915_124203,0,5.5,0,8.25,-71.1,119.1,119.1,0.15,0.6,-0.22,-0.62,24.482,14.5,14.7,0.01,14.7,10,91.2,7.62,-1.291,-0.91,
5/30/2015,14:09:55,0,site_051915_124203,0,5.5,0,8.25,-71.2,118.7,118.7,0.16,0.64,-0.26,-0.73,24.574,15.4,15.5,0.01,15.6,10,91.5,7.63,-1.291,-0.91,
5/30/2015,14:09:57,0,site_051915_124203,0,5.5,0,8.26,-71.4,118.1,118.1,0.13,0.5,-0.44,-1.24,24.657,16,16.2,0.01,16.2,10,91.7,7.63,-1.291,-0.91,
5/30/2015,14:09:59,0,site_051915_124203,0,5.5,0,8.26,-71.6,117.9,117.9,0.3,1.21,-0.45,-1.25,24.701,16.6,16.7,0.01,16.7,11,91.6,7.62,-1.291,-0.91,
5/30/2015,14:10:01,0,site_051915_124203,0,5.5,0,8.26,-71.6,118.1,118.1,0.3,1.22,-0.47,-1.31,24.739,16.6,16.7,0.01,16.7,11,91.6,7.61,-1.291,-0.911,
5/30/2015,14:10:03,0,site_051915_124203,0,5.5,0,8.26,-71.6,118,118,0.41,1.64,-0.45,-1.26,24.743,16.3,16.4,0.01,16.4,11,91.3,7.58,-1.291,-0.911,
5/30/2015,14:10:05,0,site_051915_124203,0,5.5,0,8.26,-71.5,118.1,118.1,0.36,1.45,-0.47,-1.31,24.727,15.7,15.8,0.01,15.8,10,90.9,7.55,-1.292,-0.911,
5/30/2015,14:10:07,0,site_051915_124203,0,5.5,0,8.25,-71.3,118.3,118.3,0.48,1.92,-0.16,-0.44,24.691,15,15,0.01,15.1,10,90.5,7.52,-1.292,-0.911,
5/30/2015,14:10:09,0,site_051915_124203,0,5.5,0,8.25,-71.1,118.3,118.3,0.76,3.06,-0.01,-0.03,24.65,14.3,14.4,0.01,14.4,9,90.1,7.5,-1.292,-0.911,
5/30/2015,14:10:11,0,site_051915_124203,0,5.5,0,8.25,-71,118.4,118.4,0.83,3.33,0.03,0.09,24.611,13.3,13.4,0,13.4,9,90,7.49,-1.293,-0.911,
5/30/2015,14:10:13,0,site_051915_124203,0,5.5,0,8.25,-71,118.5,118.5,0.87,3.49,0.02,0.07,24.577,11.5,11.6,0,11.6,8,89.9,7.49,-1.293,-0.912,
5/30/2015,14:10:15,0,site_051915_124203,0,5.5,0,8.25,-70.9,118.4,118.4,0.75,3.02,0.13,0.36,24.536,10.5,10.6,0,10.6,7,89.9,7.49,-1.293,-0.912,
5/30/2015,14:10:17,0,site_051915_124203,0,5.5,0,8.25,-71,118.3,118.3,0.74,2.95,0.17,0.47,24.524,9.7,9.8,0,9.8,6,89.9,7.5,-1.293,-0.912,
5/30/2015,14:10:19,0,site_051915_124203,0,5.5,0,8.25,-71.1,118.3,118.3,0.55,2.18,0.11,0.3,24.526,9.2,9.2,0,9.3,6,90,7.5,-1.293,-0.912,
5/30/2015,14:10:21,0,site_051915_124203,0,5.5,0,8.25,-71.3,118.3,118.3,0.39,1.54,0.14,0.38,24.537,8.6,8.7,0,8.7,6,90,7.5,-1.294,-0.912,
5/30/2015,14:10:23,0,site_051915_124203,0,5.5,0,8.26,-71.6,118.3,118.3,0.43,1.73,0.19,0.53,24.562,8.1,8.2,0,8.2,5,90.1,7.51,-1.294,-0.912,
5/30/2015,14:10:25,0,site_051915_124203,0,5.5,0,9.06,-119.2,72.9,72.9,0.37,1.49,0.01,0.04,26.982,681.1,656.2,0.32,653.6,427,94.6,7.58,-1.287,-0.908,
5/30/2015,14:10:27,0,site_051915_124203,0,5.5,0,9.05,-119,75.2,75.2,0.22,0.86,-0.27,-0.76,27.008,701.7,675.8,0.33,673,439,94.5,7.52,0.675,0.476,
5/30/2015,14:10:29,0,site_051915_124203,0,5.5,0,9.06,-119.2,76,76,0.01,0.03,-0.61,-1.7,27.005,701.5,675.6,0.33,672.8,439,94.4,7.51,1.417,0.999,
5/30/2015,14:10:31,0,site_051915_124203,0,5.4,0,9.06,-119.2,76.9,76.9,-0.14,-0.56,-0.86,-2.4,27.004,701.1,675.3,0.33,672.5,439,94.3,7.5,1.62,1.143,
5/30/2015,14:10:33,0,site_051915_124203,0,5.4,0,9.06,-119.2,77.6,77.6,-0.28,-1.11,-1.08,-3.03,27.006,701.2,675.3,0.33,672.5,439,94.1,7.49,1.934,1.364,
5/30/2015,14:10:35,0,site_051915_124203,0,5.4,0,9.06,-119.2,78.3,78.3,-0.35,-1.41,-1.29,-3.61,27.006,701.1,675.3,0.33,672.5,439,94,7.47,2.171,1.532,
5/30/2015,14:10:37,0,site_051915_124203,0,5.4,0,9.06,-119.3,78.9,78.9,-0.35,-1.4,-1.53,-4.27,27.004,701.1,675.2,0.33,672.5,439,93.8,7.46,2.434,1.717,
5/30/2015,14:10:39,0,site_051915_124203,0,5.4,0,9.06,-119.3,79.5,79.5,-0.34,-1.34,-1.77,-4.97,27.003,701,675.2,0.33,672.4,439,93.6,7.44,2.628,1.854,
5/30/2015,14:10:41,0,site_051915_124203,0,5.4,0,9.06,-119.3,80.1,80.1,-0.34,-1.36,-1.97,-5.52,27.003,701,675.2,0.33,672.4,439,93.3,7.42,2.748,1.938,
5/30/2015,14:10:43,0,site_051915_124203,0,5.4,0,9.06,-119.3,80.5,80.5,-0.34,-1.37,-2.09,-5.84,27.003,701,675.2,0.33,672.4,439,93,7.4,2.857,2.015,
5/30/2015,14:10:45,0,site_051915_124203,0,5.4,0,9.06,-119.3,81,81,-0.34,-1.38,-2.09,-5.84,27.005,701.1,675.2,0.33,672.5,439,92.7,7.37,4.091,2.886,
5/30/2015,14:10:47,0,site_051915_124203,0,5.4,0,9.06,-119.3,81.5,81.5,-0.34,-1.37,-2.08,-5.82,27.006,701.1,675.2,0.33,672.5,439,92.4,7.35,5.057,3.567,
5/30/2015,14:10:49,0,site_051915_124203,0,5.4,0,9.06,-119.3,81.9,81.9,-0.34,-1.35,-2.08,-5.83,27.006,701.1,675.2,0.33,672.5,439,92.1,7.33,8.353,5.892,
5/30/2015,14:10:51,0,site_051915_124203,0,5.4,0,9.06,-119.3,82.8,82.8,-0.34,-1.36,-2.08,-5.84,27.006,701.1,675.3,0.33,672.5,439,91.8,7.3,8.571,6.046,
5/30/2015,14:10:53,0,site_051915_124203,0,5.4,0,9.06,-119.4,83.6,83.6,-0.34,-1.37,-2.09,-5.85,27.004,701.1,675.3,0.33,672.5,439,91.6,7.29,8.655,6.105,
5/30/2015,14:10:55,0,site_051915_124203,0,5.4,0,9.06,-119.4,84.4,84.4,-0.34,-1.35,-2.09,-5.85,27.001,701.1,675.3,0.33,672.6,439,91.4,7.27,14.018,9.888,
5/30/2015,14:10:57,0,site_051915_124203,0,5.4,0,9.06,-119.4,85.1,85.1,-0.34,-1.35,-2.08,-5.84,26.999,701.1,675.3,0.33,672.6,439,91.2,7.25,18.5,13.049,
5/30/2015,14:10:59,0,site_051915_124203,0,5.4,0,9.06,-119.4,85.8,85.8,-0.34,-1.35,-2.08,-5.84,26.994,701,675.3,0.33,672.6,439,90.9,7.23,22.423,15.817,
5/30/2015,14:11:01,0,site_051915_124203,0,5.4,0,9.06,-119.4,86.4,86.4,-0.33,-1.32,-2.1,-5.87,26.989,701,675.3,0.33,672.6,439,90.7,7.21,26.655,18.801,
5/30/2015,14:11:03,0,site_051915_124203,0,5.4,0,9.06,-119.4,87,87,-0.32,-1.28,-2.09,-5.86,26.986,701,675.3,0.33,672.6,439,90.4,7.2,30.298,21.37,
